# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  512       3.021185317020e-10       7.627438339049e-13      -3.293269671575e-12       0.000000000000e+00       8.535124336528e-14       2.403275313970e-15       2.959298545206e-16 
  513       3.025726077233e-10       7.637072034019e-13      -3.147540165030e-12       0.000000000000e+00       8.478901297452e-14       2.382097711843e-15       2.827964596125e-16 
  514       3.029989409474e-10       7.652729877440e-13      -3.001151502495e-12       0.000000000000e+00       8.423158122418e-14       2.362156360792e-15       2.697333526245e-16 
  515       3.033974026628e-10       7.674455388636e-13      -2.854207851719e-12       0.000000000000e+00       8.367890051122e-14       2.343442629900e-15       2.567410420895e-16 
  516       3.037678657311e-10       7.702291937333e-13      -2.706814979532e-12       0.000000000000e+00       8.313092129578e-14       2.325947566932e-15       2.438200250855e-16 
  517       3.041102045999e-10       7.736282741589e-13      -2.559080259466e-12       0.000000000000e+00       8.258759208934e-14       2.309661896457e-15       2.309707871410e-16 
  518       3.044242953160e-10       7.776470865729e-13      -2.411112679381e-12       0.000000000000e+00       8.204885944285e-14       2.294576017970e-15       2.181938021399e-16 
  519       3.047100155382e-10       7.822899218268e-13      -2.263022849097e-12       0.000000000000e+00       8.151466793493e-14       2.280680004017e-15       2.054895322263e-16 
  520       3.049672445504e-10       7.875610549849e-13      -2.114923008011e-12       0.000000000000e+00       8.098496016008e-14       2.267963598321e-15       1.928584277102e-16 
  521       3.051958632745e-10       7.934647451166e-13      -1.966927032733e-12       0.000000000000e+00       8.045967671675e-14       2.256416213899e-15       1.803009269722e-16 
  522       3.053957542833e-10       8.000052350900e-13      -1.819150444704e-12       0.000000000000e+00       7.993875619563e-14       2.246026931192e-15       1.678174563687e-16 
  523       3.055668018135e-10       8.071867513647e-13      -1.671710417827e-12       0.000000000000e+00       7.942213516773e-14       2.236784496183e-15       1.554084301368e-16 
  524       3.057088917791e-10       8.150135037848e-13      -1.524725786092e-12       0.000000000000e+00       7.890974817259e-14       2.228677318524e-15       1.430742502996e-16 
  525       3.058219117837e-10       8.234896853719e-13      -1.378317051199e-12       0.000000000000e+00       7.840152770646e-14       2.221693469658e-15       1.308153065713e-16 
  526       3.059057511338e-10       8.326194721184e-13      -1.232606390191e-12       0.000000000000e+00       7.789740421043e-14       2.215820680942e-15       1.186319762622e-16 
  527       3.059603008520e-10       8.424070227803e-13      -1.087717663073e-12       0.000000000000e+00       7.739730605866e-14       2.211046341771e-15       1.065246241837e-16 
  528       3.059854536895e-10       8.528564786702e-13      -9.437764204428e-13       0.000000000000e+00       7.690115954648e-14       2.207357497702e-15       9.449360255358e-17 
  529       3.059811041394e-10       8.639719634503e-13      -8.009099111146e-13       0.000000000000e+00       7.640888887865e-14       2.204740848576e-15       8.253925090102e-17 
  530       3.059471484498e-10       8.757575829259e-13      -6.592470897467e-13       0.000000000000e+00       7.592041615743e-14       2.203182746642e-15       7.066189597159e-17 
  531       3.058835533534e-10       8.882159094157e-13      -5.189064112451e-13       0.000000000000e+00       7.543567378014e-14       2.202669658553e-15       5.886190198207e-17 
  532       3.057905643036e-10       9.013433896170e-13      -3.799588307166e-13       0.000000000000e+00       7.495464202907e-14       2.203189569087e-15       4.713982309147e-17 
  533       3.056685029713e-10       9.151348104653e-13      -2.424638044151e-13       0.000000000000e+00       7.447731248855e-14       2.204730612200e-15       3.549625492189e-17 
  534       3.055176990873e-10       9.295848023227e-13      -1.064814136594e-13       0.000000000000e+00       7.400367572225e-14       2.207280608956e-15       2.393178451354e-17 
  535       3.053384904834e-10       9.446878381266e-13       2.792763272914e-14       0.000000000000e+00       7.353372126663e-14       2.210827065851e-15       1.244699025128e-17 
  536       3.051312231354e-10       9.604382325397e-13       1.607019959880e-13       0.000000000000e+00       7.306743762442e-14       2.215357173130e-15       1.042441791032e-18 
  537       3.048962512047e-10       9.768301410986e-13       2.917797049757e-13       0.000000000000e+00       7.260481225802e-14       2.220857803107e-15      -1.028130001370e-17 
  538       3.046339370807e-10       9.938575593637e-13       4.210981537337e-13       0.000000000000e+00       7.214583158296e-14       2.227315508490e-15      -2.152368318537e-17 
  539       3.043446514230e-10       1.011514322068e-12       5.485940990483e-13       0.000000000000e+00       7.169048096135e-14       2.234716520697e-15      -3.268416469592e-17 
  540       3.040287732035e-10       1.029794102267e-12       6.742036580124e-13       0.000000000000e+00       7.123874469530e-14       2.243046748177e-15      -4.376221054027e-17 
  541       3.036866897485e-10       1.048690410487e-12       7.978623055876e-13       0.000000000000e+00       7.079060602039e-14       2.252291774734e-15      -5.475729580990e-17 
  542       3.033187967810e-10       1.068196593875e-12       9.195048721660e-13       0.000000000000e+00       7.034604709909e-14       2.262436857840e-15      -6.566890476633e-17 
  543       3.029254984627e-10       1.088305835349e-12       1.039065541132e-12       0.000000000000e+00       6.990504901422e-14       2.273466926966e-15      -7.649653091464e-17 
  544       3.025072074366e-10       1.109011152745e-12       1.156477846426e-12       0.000000000000e+00       6.946759176237e-14       2.285366581892e-15      -8.723967707704e-17 
  545       3.020643448684e-10       1.130305397969e-12       1.271674670101e-12       0.000000000000e+00       6.903365424737e-14       2.298120091034e-15      -9.789785546632e-17 
  546       3.015973404894e-10       1.152181256143e-12       1.384588239892e-12       0.000000000000e+00       6.860321427371e-14       2.311711389762e-15      -1.084705877595e-16 
  547       3.011066326383e-10       1.174631244758e-12       1.495150126773e-12       0.000000000000e+00       6.817624853999e-14       2.326124078721e-15      -1.189574051711e-16 
  548       3.005926683035e-10       1.197647712820e-12       1.603291242518e-12       0.000000000000e+00       6.775273263237e-14       2.341341422150e-15      -1.293578485270e-16 
  549       3.000559031651e-10       1.221222840003e-12       1.708941837269e-12       0.000000000000e+00       6.733264101800e-14       2.357346346207e-15      -1.396714683379e-16 
  550       2.994968016372e-10       1.245348635793e-12       1.812031497089e-12       0.000000000000e+00       6.691594703846e-14       2.374121437281e-15      -1.498978248723e-16 
  551       2.989158369102e-10       1.270016938643e-12       1.912489141533e-12       0.000000000000e+00       6.650262290323e-14       2.391648940323e-15      -1.600364882310e-16 
  552       2.983134909926e-10       1.295219415117e-12       2.010243021204e-12       0.000000000000e+00       6.609263968309e-14       2.409910757156e-15      -1.700870384198e-16 
  553       2.976902547536e-10       1.320947559046e-12       2.105220715316e-12       0.000000000000e+00       6.568596730361e-14       2.428888444804e-15      -1.800490654232e-16 
  554       2.970466279648e-10       1.347192690668e-12       2.197349129258e-12       0.000000000000e+00       6.528257453854e-14       2.448563213806e-15      -1.899221692784e-16 
  555       2.963831193428e-10       1.373945955787e-12       2.286554492152e-12       0.000000000000e+00       6.488242900331e-14       2.468915926542e-15      -1.997059601482e-16 
  556       2.957002465912e-10       1.401198324916e-12       2.372762354421e-12       0.000000000000e+00       6.448549714841e-14       2.489927095548e-15      -2.094000583948e-16 
  557       2.949985364426e-10       1.428940592428e-12       2.455897585343e-12       0.000000000000e+00       6.409174425289e-14       2.511576881841e-15      -2.190040946534e-16 
  558       2.942785247010e-10       1.457163375706e-12       2.535884370622e-12       0.000000000000e+00       6.370113441777e-14       2.533845093236e-15      -2.285177099056e-16 
  559       2.935407562840e-10       1.485857114291e-12       2.612646209941e-12       0.000000000000e+00       6.331363055947e-14       2.556711182668e-15      -2.379405555529e-16 
  560       2.927857852645e-10       1.515012069032e-12       2.686105914529e-12       0.000000000000e+00       6.292919440331e-14       2.580154246513e-15      -2.472722934903e-16 
  561       2.920141749137e-10       1.544618321237e-12       2.756185604725e-12       0.000000000000e+00       6.254778647688e-14       2.604153022909e-15      -2.565125961800e-16 
  562       2.912264977425e-10       1.574665771818e-12       2.822806707531e-12       0.000000000000e+00       6.216936610354e-14       2.628685890071e-15      -2.656611467245e-16 
  563       2.904233355439e-10       1.605144140446e-12       2.885889954186e-12       0.000000000000e+00       6.179389139582e-14       2.653730864619e-15      -2.747176389403e-16 
  564       2.896052794354e-10       1.636042964693e-12       2.945355377718e-12       0.000000000000e+00       6.142131924889e-14       2.679265599895e-15      -2.836817774317e-16 
  565       2.887729299009e-10       1.667351599190e-12       3.001122310510e-12       0.000000000000e+00       6.105160533400e-14       2.705267384282e-15      -2.925532776640e-16 
  566       2.879268968329e-10       1.699059214769e-12       3.053109381862e-12       0.000000000000e+00       6.068470409190e-14       2.731713139526e-15      -3.013318660371e-16 
  567       2.870677995749e-10       1.731154797615e-12       3.101234515552e-12       0.000000000000e+00       6.032056872632e-14       2.758579419056e-15      -3.100172799591e-16 
  568       2.861962669632e-10       1.763627148417e-12       3.145414927400e-12       0.000000000000e+00       5.995915119737e-14       2.785842406306e-15      -3.186092679197e-16 
  569       2.853129373694e-10       1.796464881515e-12       3.185567122826e-12       0.000000000000e+00       5.960040221503e-14       2.813477913033e-15      -3.271075895639e-16 
  570       2.844184587423e-10       1.829656424050e-12       3.221606894415e-12       0.000000000000e+00       5.924427123252e-14       2.841461377638e-15      -3.355120157653e-16 
  571       2.835134598619e-10       1.863190017530e-12       3.253463612836e-12       0.000000000000e+00       5.889071418884e-14       2.869770485586e-15      -3.438222857753e-16 
  572       2.825984632093e-10       1.897053724308e-12       3.281123504994e-12       0.000000000000e+00       5.853971696620e-14       2.898393107496e-15      -3.520379773198e-16 
  573       2.816739699579e-10       1.931235419587e-12       3.304587474775e-12       0.000000000000e+00       5.819127251786e-14       2.927319560176e-15      -3.601586333347e-16 
  574       2.807404885922e-10       1.965722788176e-12       3.323856912375e-12       0.000000000000e+00       5.784537316950e-14       2.956540002131e-15      -3.681838046483e-16 
  575       2.797985349394e-10       2.000503323635e-12       3.338933697112e-12       0.000000000000e+00       5.750201061554e-14       2.986044432846e-15      -3.761130500390e-16 
  576       2.788486322012e-10       2.035564327428e-12       3.349820200235e-12       0.000000000000e+00       5.716117591544e-14       3.015822692071e-15      -3.839459362930e-16 
  577       2.778913109850e-10       2.070892908070e-12       3.356519287741e-12       0.000000000000e+00       5.682285948995e-14       3.045864459102e-15      -3.916820382621e-16 
  578       2.769271093358e-10       2.106475980284e-12       3.359034323190e-12       0.000000000000e+00       5.648705111743e-14       3.076159252070e-15      -3.993209389218e-16 
  579       2.759565727678e-10       2.142300264142e-12       3.357369170514e-12       0.000000000000e+00       5.615373993013e-14       3.106696427219e-15      -4.068622294283e-16 
  580       2.749802542957e-10       2.178352284223e-12       3.351528196833e-12       0.000000000000e+00       5.582291441050e-14       3.137465178192e-15      -4.143055091769e-16 
  581       2.739987144665e-10       2.214618368757e-12       3.341516275269e-12       0.000000000000e+00       5.549456238744e-14       3.168454535316e-15      -4.216503858595e-16 
  582       2.730125213912e-10       2.251084648781e-12       3.327338787757e-12       0.000000000000e+00       5.516867103262e-14       3.199653364886e-15      -4.288964755225e-16 
  583       2.720222507762e-10       2.287737057285e-12       3.309001627862e-12       0.000000000000e+00       5.484522685675e-14       3.231050368445e-15      -4.360434026242e-16 
  584       2.710284859548e-10       2.324561328363e-12       3.286511203588e-12       0.000000000000e+00       5.452421570590e-14       3.262634082073e-15      -4.430908000930e-16 
  585       2.700318179191e-10       2.361542996366e-12       3.259874440195e-12       0.000000000000e+00       5.420562275775e-14       3.294392875667e-15      -4.500383093850e-16 
  586       2.690328453514e-10       2.398667395047e-12       3.229098783011e-12       0.000000000000e+00       5.388943251791e-14       3.326314952226e-15      -4.568855805414e-16 
  587       2.680321746558e-10       2.435919656715e-12       3.194192200245e-12       0.000000000000e+00       5.357562881618e-14       3.358388347136e-15      -4.636322722469e-16 
  588       2.670304199897e-10       2.473284711386e-12       3.155163185803e-12       0.000000000000e+00       5.326419480288e-14       3.390600927451e-15      -4.702780518868e-16 
  589       2.660282032957e-10       2.510747285930e-12       3.112020762095e-12       0.000000000000e+00       5.295511294510e-14       3.422940391181e-15      -4.768225956054e-16 
  590       2.650261543328e-10       2.548291903222e-12       3.064774482858e-12       0.000000000000e+00       5.264836502302e-14       3.455394266571e-15      -4.832655883630e-16 
  591       2.640249107082e-10       2.585902881294e-12       3.013434435961e-12       0.000000000000e+00       5.234393212618e-14       3.487949911388e-15      -4.896067239946e-16 
  592       2.630251179090e-10       2.623564332483e-12       2.958011246222e-12       0.000000000000e+00       5.204179464976e-14       3.520594512204e-15      -4.958457052665e-16 
  593       2.620274293336e-10       2.661260162583e-12       2.898516078222e-12       0.000000000000e+00       5.174193229091e-14       3.553315083680e-15      -5.019822439352e-16 
  594       2.610325063233e-10       2.698974069995e-12       2.834960639116e-12       0.000000000000e+00       5.144432404500e-14       3.586098467848e-15      -5.080160608044e-16 
  595       2.600410181939e-10       2.736689544875e-12       2.767357181450e-12       0.000000000000e+00       5.114894820191e-14       3.618931333398e-15      -5.139468857829e-16 
  596       2.590536422674e-10       2.774389868287e-12       2.695718505970e-12       0.000000000000e+00       5.085578234237e-14       3.651800174960e-15      -5.197744579425e-16 
  597       2.580710639035e-10       2.812058111350e-12       2.620057964439e-12       0.000000000000e+00       5.056480333417e-14       3.684691312386e-15      -5.254985255759e-16 
  598       2.570939765312e-10       2.849677134393e-12       2.540389462449e-12       0.000000000000e+00       5.027598732852e-14       3.717590890039e-15      -5.311188462539e-16 
  599       2.561230816804e-10       2.887229586100e-12       2.456727462234e-12       0.000000000000e+00       4.998930975631e-14       3.750484876070e-15      -5.366351868838e-16 
  600       2.551590890135e-10       2.924697902663e-12       2.369086985485e-12       0.000000000000e+00       4.970474532438e-14       3.783359061709e-15      -5.420473237665e-16 
  601       2.542027163569e-10       2.962064306932e-12       2.277483616161e-12       0.000000000000e+00       4.942226801185e-14       3.816199060541e-15      -5.473550426549e-16 
  602       2.532546897329e-10       2.999310807566e-12       2.181933503305e-12       0.000000000000e+00       4.914185106639e-14       3.848990307797e-15      -5.525581388112e-16 
  603       2.523157433908e-10       3.036419198179e-12       2.082453363855e-12       0.000000000000e+00       4.886346700048e-14       3.881718059635e-15      -5.576564170648e-16 
  604       2.513866198387e-10       3.073371056495e-12       1.979060485459e-12       0.000000000000e+00       4.858708758777e-14       3.914367392420e-15      -5.626496918702e-16 
  605       2.504680698755e-10       3.110147743498e-12       1.871772729290e-12       0.000000000000e+00       4.831268385929e-14       3.946923202015e-15      -5.675377873645e-16 
  606       2.495608526218e-10       3.146730402577e-12       1.760608532853e-12       0.000000000000e+00       4.804022609981e-14       3.979370203060e-15      -5.723205374252e-16 
  607       2.486657355520e-10       3.183099958684e-12       1.645586912808e-12       0.000000000000e+00       4.776968384408e-14       4.011692928256e-15      -5.769977857282e-16 
  608       2.477834945255e-10       3.219237117475e-12       1.526727467774e-12       0.000000000000e+00       4.750102587312e-14       4.043875727651e-15      -5.815693858051e-16 
  609       2.469149138187e-10       3.255122364469e-12       1.404050381150e-12       0.000000000000e+00       4.723422021057e-14       4.075902767922e-15      -5.860352011015e-16 
  610       2.460607861563e-10       3.290735964193e-12       1.277576423922e-12       0.000000000000e+00       4.696923411888e-14       4.107758031658e-15      -5.903951050344e-16 
  611       2.452218239178e-10       3.326059642545e-12       1.147333660947e-12       0.000000000000e+00       4.670603914249e-14       4.139427825856e-15      -5.946490694357e-16 
  612       2.443983903671e-10       3.361081679656e-12       1.013377739703e-12       0.000000000000e+00       4.644462637654e-14       4.170908374530e-15      -5.987974320831e-16 
  613       2.435907620767e-10       3.395791936782e-12       8.757720908674e-13       0.000000000000e+00       4.618499155488e-14       4.202198405723e-15      -6.028406356621e-16 
  614       2.427992171757e-10       3.430180183782e-12       7.345812735964e-13       0.000000000000e+00       4.592713003411e-14       4.233296658779e-15      -6.067791400444e-16 
  615       2.420240353533e-10       3.464236098800e-12       5.898709804888e-13       0.000000000000e+00       4.567103679150e-14       4.264201884429e-15      -6.106134223734e-16 
  616       2.412654978612e-10       3.497949267963e-12       4.417080425510e-13       0.000000000000e+00       4.541670642292e-14       4.294912844881e-15      -6.143439771505e-16 
  617       2.405238875176e-10       3.531309185066e-12       2.901604341608e-13       0.000000000000e+00       4.516413314072e-14       4.325428313907e-15      -6.179713163213e-16 
  618       2.397994887095e-10       3.564305251265e-12       1.352972780329e-13       0.000000000000e+00       4.491331077164e-14       4.355747076935e-15      -6.214959693616e-16 
  619       2.390925873962e-10       3.596926774768e-12      -2.281114981669e-14       0.000000000000e+00       4.466423275474e-14       4.385867931138e-15      -6.249184833636e-16 
  620       2.384034711120e-10       3.629162970520e-12      -1.840934151063e-13       0.000000000000e+00       4.441689213931e-14       4.415789685520e-15      -6.282394231219e-16 
  621       2.377324289699e-10       3.661002959902e-12      -3.484769203236e-13       0.000000000000e+00       4.417128158274e-14       4.445511161006e-15      -6.314593712199e-16 
  622       2.370797516642e-10       3.692435770414e-12      -5.158878997610e-13       0.000000000000e+00       4.392739334849e-14       4.475031190535e-15      -6.345789281153e-16 
  623       2.364457314736e-10       3.723450335370e-12      -6.862514145512e-13       0.000000000000e+00       4.368521930393e-14       4.504348619143e-15      -6.375987122271e-16 
  624       2.358306622646e-10       3.754035493583e-12      -8.594913477024e-13       0.000000000000e+00       4.344475091831e-14       4.533462304057e-15      -6.405193600209e-16 
  625       2.352348394943e-10       3.784179989063e-12      -1.035530399134e-12       0.000000000000e+00       4.320597926064e-14       4.562371114781e-15      -6.433415260956e-16 
  626       2.346585602135e-10       3.813872470699e-12      -1.214290080710e-12       0.000000000000e+00       4.296889499759e-14       4.591073933186e-15      -6.460658832692e-16 
  627       2.341021230699e-10       3.843101491958e-12      -1.395690711278e-12       0.000000000000e+00       4.273348839143e-14       4.619569653599e-15      -6.486931226648e-16 
  628       2.335658283112e-10       3.871855510566e-12      -1.579651411702e-12       0.000000000000e+00       4.249974929789e-14       4.647857182894e-15      -6.512239537973e-16 
  629       2.330499777880e-10       3.900122888207e-12      -1.766090099898e-12       0.000000000000e+00       4.226766716414e-14       4.675935440577e-15      -6.536591046588e-16 
  630       2.325548749573e-10       3.927891890208e-12      -1.954923485868e-12       0.000000000000e+00       4.203723102663e-14       4.703803358878e-15      -6.559993218052e-16 
  631       2.320808248849e-10       3.955150685230e-12      -2.146067066741e-12       0.000000000000e+00       4.180842950903e-14       4.731459882839e-15      -6.582453704422e-16 
  632       2.316281342492e-10       3.981887344961e-12      -2.339435121799e-12       0.000000000000e+00       4.158125082016e-14       4.758903970404e-15      -6.603980345113e-16 
  633       2.311971113439e-10       4.008089843803e-12      -2.534940707522e-12       0.000000000000e+00       4.135568275184e-14       4.786134592506e-15      -6.624581167760e-16 
  634       2.307880660809e-10       4.033746058565e-12      -2.732495652618e-12       0.000000000000e+00       4.113171267687e-14       4.813150733160e-15      -6.644264389080e-16 
  635       2.304013099939e-10       4.058843768152e-12      -2.932010553058e-12       0.000000000000e+00       4.090932754687e-14       4.839951389546e-15      -6.663038415732e-16 
  636       2.300371562413e-10       4.083370653254e-12      -3.133394767113e-12       0.000000000000e+00       4.068851389026e-14       4.866535572105e-15      -6.680911845179e-16 
  637       2.296959196089e-10       4.107314296042e-12      -3.336556410390e-12       0.000000000000e+00       4.046925781009e-14       4.892902304621e-15      -6.697893466546e-16 
  638       2.293779165135e-10       4.130662179849e-12      -3.541402350866e-12       0.000000000000e+00       4.025154498202e-14       4.919050624317e-15      -6.713992261489e-16 
  639       2.290834650058e-10       4.153401688871e-12      -3.747838203923e-12       0.000000000000e+00       4.003536065221e-14       4.944979581938e-15      -6.729217405046e-16 
  640       2.288128847733e-10       4.175520107847e-12      -3.955768327386e-12       0.000000000000e+00       3.982068963517e-14       4.970688241843e-15      -6.743578266506e-16 
  641       2.285664971436e-10       4.197004621759e-12      -4.165095816555e-12       0.000000000000e+00       3.960751631178e-14       4.996175682096e-15      -6.757084410268e-16 
  642       2.283446250876e-10       4.217842315513e-12      -4.375722499241e-12       0.000000000000e+00       3.939582462709e-14       5.021440994549e-15      -6.769745596699e-16 
  643       2.281475932223e-10       4.238020173639e-12      -4.587548930804e-12       0.000000000000e+00       3.918559808829e-14       5.046483284939e-15      -6.781571782999e-16 
  644       2.279757278138e-10       4.257525079972e-12      -4.800474389185e-12       0.000000000000e+00       3.897681976261e-14       5.071301672969e-15      -6.792573124062e-16 
  645       2.278293567809e-10       4.276343817349e-12      -5.014396869944e-12       0.000000000000e+00       3.876947227523e-14       5.095895292402e-15      -6.802759973336e-16 
  646       2.277088096977e-10       4.294463067298e-12      -5.229213081293e-12       0.000000000000e+00       3.856353780716e-14       5.120263291151e-15      -6.812142883681e-16 
  647       2.276144177969e-10       4.311869409726e-12      -5.444818439134e-12       0.000000000000e+00       3.835899809320e-14       5.144404831364e-15      -6.820732608238e-16 
  648       2.275465139729e-10       4.328549322610e-12      -5.661107062093e-12       0.000000000000e+00       3.815583441980e-14       5.168319089514e-15      -6.828540101283e-16 
  649       2.275054327847e-10       4.344489181690e-12      -5.877971766552e-12       0.000000000000e+00       3.795402762299e-14       5.192005256491e-15      -6.835576519091e-16 
  650       2.274915104591e-10       4.359675260156e-12      -6.095304061691e-12       0.000000000000e+00       3.775355808632e-14       5.215462537688e-15      -6.841853220798e-16 
  651       2.275050041277e-10       4.374096016531e-12      -6.312999395047e-12       0.000000000000e+00       3.755440841159e-14       5.238689488642e-15      -6.847379571980e-16 
  652       2.275458475453e-10       4.387749015168e-12      -6.530973028181e-12       0.000000000000e+00       3.735657150120e-14       5.261682005438e-15      -6.852156299669e-16 
  653       2.276138899086e-10       4.400634160078e-12      -6.749144506625e-12       0.000000000000e+00       3.716004265264e-14       5.284435289489e-15      -6.856181990271e-16 
  654       2.277089761072e-10       4.412751421104e-12      -6.967432438061e-12       0.000000000000e+00       3.696481690068e-14       5.306944507813e-15      -6.859455273616e-16 
  655       2.278309467040e-10       4.424100834261e-12      -7.185754488840e-12       0.000000000000e+00       3.677088901600e-14       5.329204792936e-15      -6.861974823197e-16 
  656       2.279796379154e-10       4.434682502072e-12      -7.404027380502e-12       0.000000000000e+00       3.657825350389e-14       5.351211242791e-15      -6.863739356409e-16 
  657       2.281548815919e-10       4.444496593902e-12      -7.622166886299e-12       0.000000000000e+00       3.638690460288e-14       5.372958920619e-15      -6.864747634792e-16 
  658       2.283565051978e-10       4.453543346300e-12      -7.840087827709e-12       0.000000000000e+00       3.619683628343e-14       5.394442854873e-15      -6.864998464269e-16 
  659       2.285843317918e-10       4.461823063336e-12      -8.057704070959e-12       0.000000000000e+00       3.600804224660e-14       5.415658039117e-15      -6.864490695387e-16 
  660       2.288381800071e-10       4.469336116933e-12      -8.274928523547e-12       0.000000000000e+00       3.582051592267e-14       5.436599431928e-15      -6.863223223555e-16 
  661       2.291178640318e-10       4.476082947210e-12      -8.491673130756e-12       0.000000000000e+00       3.563425046986e-14       5.457261956794e-15      -6.861194989286e-16 
  662       2.294231935890e-10       4.482064062818e-12      -8.707848872180e-12       0.000000000000e+00       3.544923877296e-14       5.477640502023e-15      -6.858404978436e-16 
  663       2.297539739172e-10       4.487280041274e-12      -8.923365758238e-12       0.000000000000e+00       3.526547344202e-14       5.497729920634e-15      -6.854852222444e-16 
  664       2.301100057504e-10       4.491731529302e-12      -9.138132826698e-12       0.000000000000e+00       3.508294681098e-14       5.517525030267e-15      -6.850535798573e-16 
  665       2.304910852985e-10       4.495419243170e-12      -9.352058139195e-12       0.000000000000e+00       3.490165093636e-14       5.537020613079e-15      -6.845454830148e-16 
  666       2.308970042273e-10       4.498343969023e-12      -9.565048777752e-12       0.000000000000e+00       3.472157759592e-14       5.556211415647e-15      -6.839608486798e-16 
  667       2.313275496391e-10       4.500506563227e-12      -9.777010841298e-12       0.000000000000e+00       3.454271828734e-14       5.575092148870e-15      -6.832995984695e-16 
  668       2.317825040528e-10       4.501907952701e-12      -9.987849442188e-12       0.000000000000e+00       3.436506422685e-14       5.593657487868e-15      -6.825616586793e-16 
  669       2.322616453838e-10       4.502549135255e-12      -1.019746870272e-11       0.000000000000e+00       3.418860634792e-14       5.611902071884e-15      -6.817469603069e-16 
  670       2.327647469249e-10       4.502431179930e-12      -1.040577175168e-11       0.000000000000e+00       3.401333529990e-14       5.629820504186e-15      -6.808554390765e-16 
  671       2.332915773263e-10       4.501555227333e-12      -1.061266072079e-11       0.000000000000e+00       3.383924144675e-14       5.647407351968e-15      -6.798870354624e-16 
  672       2.338419005753e-10       4.499922489974e-12      -1.081803674134e-11       0.000000000000e+00       3.366631486560e-14       5.664657146252e-15      -6.788416947131e-16 
  673       2.344154759775e-10       4.497534252605e-12      -1.102179994060e-11       0.000000000000e+00       3.349454534551e-14       5.681564381785e-15      -6.777193668757e-16 
  674       2.350120581365e-10       4.494391872556e-12      -1.122384943841e-11       0.000000000000e+00       3.332392238609e-14       5.698123516946e-15      -6.765200068193e-16 
  675       2.356313969339e-10       4.490496780071e-12      -1.142408334365e-11       0.000000000000e+00       3.315443519616e-14       5.714328973643e-15      -6.752435742594e-16 
  676       2.362732375102e-10       4.485850478650e-12      -1.162239875082e-11       0.000000000000e+00       3.298607269243e-14       5.730175137218e-15      -6.738900337817e-16 
  677       2.369373202447e-10       4.480454545380e-12      -1.181869173648e-11       0.000000000000e+00       3.281882349819e-14       5.745656356342e-15      -6.724593548662e-16 
  678       2.376233807357e-10       4.474310631277e-12      -1.201285735586e-11       0.000000000000e+00       3.265267594189e-14       5.760766942923e-15      -6.709515119112e-16 
  679       2.383311497808e-10       4.467420461620e-12      -1.220478963931e-11       0.000000000000e+00       3.248761805591e-14       5.775501172004e-15      -6.693664842572e-16 
  680       2.390603533573e-10       4.459785836292e-12      -1.239438158884e-11       0.000000000000e+00       3.232363757515e-14       5.789853281662e-15      -6.677042562110e-16 
  681       2.398107126022e-10       4.451408630114e-12      -1.258152517465e-11       0.000000000000e+00       3.216072193573e-14       5.803817472916e-15      -6.659648170697e-16 
  682       2.405819437927e-10       4.442290793182e-12      -1.276611133164e-11       0.000000000000e+00       3.199885827363e-14       5.817387909619e-15      -6.641481611445e-16 
  683       2.413737583262e-10       4.432434351209e-12      -1.294802995595e-11       0.000000000000e+00       3.183803342339e-14       5.830558718367e-15      -6.622542877849e-16 
  684       2.421858627009e-10       4.421841405855e-12      -1.312716990144e-11       0.000000000000e+00       3.167823391675e-14       5.843323988396e-15      -6.602832014028e-16 
  685       2.430179584957e-10       4.410514135071e-12      -1.330341897624e-11       0.000000000000e+00       3.151944598129e-14       5.855677771486e-15      -6.582349114962e-16 
  686       2.438697423505e-10       4.398454793432e-12      -1.347666393928e-11       0.000000000000e+00       3.136165553917e-14       5.867614081858e-15      -6.561094326732e-16 
  687       2.447409059466e-10       4.385665712475e-12      -1.364679049675e-11       0.000000000000e+00       3.120484820571e-14       5.879126896079e-15      -6.539067846765e-16 
  688       2.456311359871e-10       4.372149301040e-12      -1.381368329871e-11       0.000000000000e+00       3.104900928811e-14       5.890210152963e-15      -6.516269924066e-16 
  689       2.465401141766e-10       4.357908045601e-12      -1.397722593554e-11       0.000000000000e+00       3.089412378409e-14       5.900857753469e-15      -6.492700859466e-16 
  690       2.474675172021e-10       4.342944510607e-12      -1.413730093447e-11       0.000000000000e+00       3.074017638057e-14       5.911063560606e-15      -6.468361005855e-16 
  691       2.484129970239e-10       4.327262647691e-12      -1.429380318024e-11       0.000000000000e+00       3.058715376525e-14       5.920823003149e-15      -6.443252474845e-16 
  692       2.493761213343e-10       4.310871752917e-12      -1.444668049478e-11       0.000000000000e+00       3.043505161760e-14       5.930137924125e-15      -6.417384295766e-16 
