# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1229       1.012473747786e-10       3.499653988927e-12      -6.702466392230e-13       1.370704429991e-14       4.069247298060e-15       3.364164847010e-16      -1.029869576504e-16 
 1230       1.008899428076e-10       3.514752531077e-12      -7.473502934671e-13       1.369660450886e-14       4.057564765080e-15       3.425953973333e-16      -1.035162801463e-16 
 1231       1.005396584765e-10       3.529478975564e-12      -8.255285258547e-13       1.368620425124e-14       4.045923463716e-15       3.487625277185e-16      -1.040302426525e-16 
 1232       1.001965984544e-10       3.543826979738e-12      -9.047408745510e-13       1.367584599398e-14       4.034323146573e-15       3.549119679358e-16      -1.045288115840e-16 
 1233       9.986083971462e-11       3.557790169191e-12      -9.849465934074e-13       1.366553221781e-14       4.022763562853e-15       3.610377722811e-16      -1.050119535243e-16 
 1234       9.953245953573e-11       3.571362137699e-12      -1.066104651371e-12       1.365526541734e-14       4.011244458352e-15       3.671339571914e-16      -1.054796352258e-16 
 1235       9.921153550159e-11       3.584536447159e-12      -1.148173731897e-12       1.364504810105e-14       3.999765575449e-15       3.731945011683e-16      -1.059318236105e-16 
 1236       9.889814550204e-11       3.597306627539e-12      -1.231112232356e-12       1.363488279131e-14       3.988326653099e-15       3.792133447019e-16      -1.063684857706e-16 
 1237       9.859236773331e-11       3.609666176814e-12      -1.314878263445e-12       1.362477202443e-14       3.976927426824e-15       3.851843901949e-16      -1.067895889691e-16 
 1238       9.829428069849e-11       3.621608560908e-12      -1.399429648600e-12       1.361471835068e-14       3.965567628703e-15       3.911015018862e-16      -1.071951006405e-16 
 1239       9.800396320804e-11       3.633127213644e-12      -1.484723923404e-12       1.360472433430e-14       3.954246987367e-15       3.969585057750e-16      -1.075849883911e-16 
 1240       9.772149438026e-11       3.644215536674e-12      -1.570718334999e-12       1.359479255355e-14       3.942965227988e-15       4.027491895447e-16      -1.079592200002e-16 
 1241       9.744695364174e-11       3.654866899432e-12      -1.657369841493e-12       1.358492560073e-14       3.931722072269e-15       4.084673024865e-16      -1.083177634200e-16 
 1242       9.718042072788e-11       3.665074639070e-12      -1.744635111374e-12       1.357512608217e-14       3.920517238442e-15       4.141065554236e-16      -1.086605867767e-16 
 1243       9.692197568333e-11       3.674832060402e-12      -1.832470522918e-12       1.356539661831e-14       3.909350441251e-15       4.196606206351e-16      -1.089876583709e-16 
 1244       9.667169886249e-11       3.684132435847e-12      -1.920832163601e-12       1.355573984370e-14       3.898221391952e-15       4.251231317793e-16      -1.092989466784e-16 
 1245       9.642967092999e-11       3.692969005367e-12      -2.009675829507e-12       1.354615840701e-14       3.887129798296e-15       4.304876838185e-16      -1.095944203507e-16 
 1246       9.619597286114e-11       3.701334976417e-12      -2.098957024741e-12       1.353665497110e-14       3.876075364530e-15       4.357478329421e-16      -1.098740482152e-16 
 1247       9.597068594244e-11       3.709223523878e-12      -2.188630960837e-12       1.352723221301e-14       3.865057791380e-15       4.408970964909e-16      -1.101377992768e-16 
 1248       9.575389177204e-11       3.716627790007e-12      -2.278652556168e-12       1.351789282397e-14       3.854076776047e-15       4.459289528809e-16      -1.103856427173e-16 
 1249       9.554567226022e-11       3.723540884373e-12      -2.368976435359e-12       1.350863950949e-14       3.843132012198e-15       4.508368415269e-16      -1.106175478971e-16 
 1250       9.534610962987e-11       3.729955883803e-12      -2.459556928696e-12       1.349947498933e-14       3.832223189959e-15       4.556141627671e-16      -1.108334843551e-16 
 1251       9.515526238945e-11       3.735867303284e-12      -2.550349937879e-12       1.349040161397e-14       3.821350055468e-15       4.602558812031e-16      -1.110334400591e-16 
 1252       9.497309294360e-11       3.741275527594e-12      -2.641318558333e-12       1.348142020903e-14       3.810512590327e-15       4.647633563836e-16      -1.112174763885e-16 
 1253       9.479953913756e-11       3.746182431345e-12      -2.732427521426e-12       1.347253121741e-14       3.799710834232e-15       4.691395684190e-16      -1.113856737956e-16 
 1254       9.463453820659e-11       3.750589912769e-12      -2.823641333641e-12       1.346373508161e-14       3.788944825596e-15       4.733875197326e-16      -1.115381136157e-16 
 1255       9.447802677462e-11       3.754499893777e-12      -2.914924276122e-12       1.345503224376e-14       3.778214601541e-15       4.775102351064e-16      -1.116748780696e-16 
 1256       9.432994085286e-11       3.757914320012e-12      -3.006240404236e-12       1.344642314556e-14       3.767520197900e-15       4.815107617288e-16      -1.117960502655e-16 
 1257       9.419021583848e-11       3.760835160905e-12      -3.097553547118e-12       1.343790822835e-14       3.756861649206e-15       4.853921692405e-16      -1.119017142009e-16 
 1258       9.405878651318e-11       3.763264409730e-12      -3.188827307232e-12       1.342948793305e-14       3.746238988697e-15       4.891575497816e-16      -1.119919547646e-16 
 1259       9.393558704191e-11       3.765204083654e-12      -3.280025059919e-12       1.342116270018e-14       3.735652248304e-15       4.928100180383e-16      -1.120668577390e-16 
 1260       9.382055097144e-11       3.766656223802e-12      -3.371109952951e-12       1.341293296986e-14       3.725101458651e-15       4.963527112898e-16      -1.121265098016e-16 
 1261       9.371361122902e-11       3.767622895301e-12      -3.462044906085e-12       1.340479918178e-14       3.714586649051e-15       4.997887894546e-16      -1.121709985276e-16 
 1262       9.361470012103e-11       3.768106187342e-12      -3.552792610618e-12       1.339676177524e-14       3.704107847502e-15       5.031214351377e-16      -1.122004123912e-16 
 1263       9.352374933158e-11       3.768108213230e-12      -3.643315528939e-12       1.338882118910e-14       3.693665080680e-15       5.063538536769e-16      -1.122148407683e-16 
 1264       9.344068992119e-11       3.767631110445e-12      -3.733575894079e-12       1.338097786182e-14       3.683258373943e-15       5.094892731898e-16      -1.122143739382e-16 
 1265       9.336545232540e-11       3.766677040690e-12      -3.823535709269e-12       1.337323223141e-14       3.672887751318e-15       5.125309446206e-16      -1.121991030856e-16 
 1266       9.329796635343e-11       3.765248189950e-12      -3.913156747491e-12       1.336558473548e-14       3.662553235503e-15       5.154821417866e-16      -1.121691203024e-16 
 1267       9.323816118677e-11       3.763346768546e-12      -4.002400551033e-12       1.335803581119e-14       3.652254847860e-15       5.183461614250e-16      -1.121245185903e-16 
 1268       9.318596537787e-11       3.760975011189e-12      -4.091228431039e-12       1.335058589527e-14       3.641992608415e-15       5.211263232397e-16      -1.120653918621e-16 
 1269       9.314130684875e-11       3.758135177035e-12      -4.179601467065e-12       1.334323542402e-14       3.631766535850e-15       5.238259699479e-16      -1.119918349442e-16 
 1270       9.310411288964e-11       3.754829549743e-12      -4.267480506632e-12       1.333598483328e-14       3.621576647501e-15       5.264484673271e-16      -1.119039435786e-16 
 1271       9.307431015761e-11       3.751060437523e-12      -4.354826164777e-12       1.332883455846e-14       3.611422959353e-15       5.289972042615e-16      -1.118018144245e-16 
 1272       9.305182467522e-11       3.746830173199e-12      -4.441598823611e-12       1.332178503452e-14       3.601305486039e-15       5.314755927889e-16      -1.116855450607e-16 
 1273       9.303658182915e-11       3.742141114257e-12      -4.527758631865e-12       1.331483669597e-14       3.591224240834e-15       5.338870681473e-16      -1.115552339874e-16 
 1274       9.302850636885e-11       3.736995642904e-12      -4.613265504452e-12       1.330798997685e-14       3.581179235649e-15       5.362350888220e-16      -1.114109806284e-16 
 1275       9.302752240513e-11       3.731396166121e-12      -4.698079122014e-12       1.330124531076e-14       3.571170481033e-15       5.385231365919e-16      -1.112528853329e-16 
 1276       9.303355340887e-11       3.725345115718e-12      -4.782158930475e-12       1.329460313083e-14       3.561197986163e-15       5.407547165763e-16      -1.110810493776e-16 
 1277       9.304652220960e-11       3.718844948390e-12      -4.865464140599e-12       1.328806386973e-14       3.551261758843e-15       5.429333572819e-16      -1.108955749688e-16 
 1278       9.306635099416e-11       3.711898145771e-12      -4.947953727540e-12       1.328162795964e-14       3.541361805503e-15       5.450626106492e-16      -1.106965652441e-16 
 1279       9.309296130531e-11       3.704507214488e-12      -5.029586430395e-12       1.327529583231e-14       3.531498131187e-15       5.471460520995e-16      -1.104841242749e-16 
 1280       9.312627404042e-11       3.696674686218e-12      -5.110320751758e-12       1.326906791896e-14       3.521670739559e-15       5.491872805814e-16      -1.102583570678e-16 
 1281       9.316620945005e-11       3.688403117739e-12      -5.190114957276e-12       1.326294465038e-14       3.511879632892e-15       5.511899186178e-16      -1.100193695673e-16 
 1282       9.321268713663e-11       3.679695090990e-12      -5.268927075196e-12       1.325692645685e-14       3.502124812067e-15       5.531576123523e-16      -1.097672686571e-16 
 1283       9.326562605306e-11       3.670553213122e-12      -5.346714895924e-12       1.325101376817e-14       3.492406276567e-15       5.550940315961e-16      -1.095021621626e-16 
 1284       9.332494450137e-11       3.660980116554e-12      -5.423435971576e-12       1.324520701366e-14       3.482724024478e-15       5.570028698749e-16      -1.092241588527e-16 
 1285       9.339056013136e-11       3.650978459029e-12      -5.499047615531e-12       1.323950662213e-14       3.473078052480e-15       5.588878444753e-16      -1.089333684420e-16 
 1286       9.346238993923e-11       3.640550923666e-12      -5.573506901984e-12       1.323391302191e-14       3.463468355845e-15       5.607526964917e-16      -1.086299015925e-16 
 1287       9.354035026619e-11       3.629700219018e-12      -5.646770665501e-12       1.322842664082e-14       3.453894928433e-15       5.626011908731e-16      -1.083138699159e-16 
 1288       9.362435679716e-11       3.618429079124e-12      -5.718795500573e-12       1.322304790619e-14       3.444357762690e-15       5.644371164697e-16      -1.079853859754e-16 
 1289       9.371432455933e-11       3.606740263566e-12      -5.789537761163e-12       1.321777724482e-14       3.434856849640e-15       5.662642860796e-16      -1.076445632877e-16 
 1290       9.381016792086e-11       3.594636557524e-12      -5.858953560267e-12       1.321261508303e-14       3.425392178887e-15       5.680865364957e-16      -1.072915163254e-16 
 1291       9.391179236154e-11       3.582121531521e-12      -5.927003992667e-12       1.320756154834e-14       3.415963709825e-15       5.699068883545e-16      -1.069263623974e-16 
 1292       9.401906968565e-11       3.569201829973e-12      -5.993670868833e-12       1.320261557098e-14       3.406571284943e-15       5.717250151758e-16      -1.065492273126e-16 
 1293       9.413186252565e-11       3.555884908669e-12      -6.058941158315e-12       1.319777577224e-14       3.397214715535e-15       5.735397457538e-16      -1.061602397845e-16 
 1294       9.425003254280e-11       3.542178277533e-12      -6.122801782630e-12       1.319304076175e-14       3.387893810382e-15       5.753499017406e-16      -1.057595295602e-16 
 1295       9.437344042511e-11       3.528089500741e-12      -6.185239615200e-12       1.318840913747e-14       3.378608375747e-15       5.771542976325e-16      -1.053472274229e-16 
 1296       9.450194588543e-11       3.513626196823e-12      -6.246241481270e-12       1.318387948568e-14       3.369358215370e-15       5.789517407566e-16      -1.049234651936e-16 
 1297       9.463540765950e-11       3.498796038780e-12      -6.305794157844e-12       1.317945038093e-14       3.360143130463e-15       5.807410312567e-16      -1.044883757334e-16 
 1298       9.477368350398e-11       3.483606754186e-12      -6.363884373615e-12       1.317512038603e-14       3.350962919699e-15       5.825209620800e-16      -1.040420929456e-16 
 1299       9.491663019450e-11       3.468066125304e-12      -6.420498808886e-12       1.317088805202e-14       3.341817379213e-15       5.842903189629e-16      -1.035847517781e-16 
 1300       9.506410352368e-11       3.452181989191e-12      -6.475624095510e-12       1.316675191817e-14       3.332706302591e-15       5.860478804177e-16      -1.031164882251e-16 
 1301       9.521595829924e-11       3.435962237809e-12      -6.529246816808e-12       1.316271051190e-14       3.323629480867e-15       5.877924177185e-16      -1.026374393296e-16 
 1302       9.537204834196e-11       3.419414818136e-12      -6.581353507509e-12       1.315876234881e-14       3.314586702513e-15       5.895226948880e-16      -1.021477431855e-16 
 1303       9.553222648379e-11       3.402547732273e-12      -6.631930653669e-12       1.315490593263e-14       3.305577753440e-15       5.912374686833e-16      -1.016475389393e-16 
 1304       9.569634456587e-11       3.385369037555e-12      -6.680964692606e-12       1.315113975518e-14       3.296602416984e-15       5.929354885822e-16      -1.011369667932e-16 
 1305       9.586425343657e-11       3.367886846660e-12      -6.728442012829e-12       1.314746229640e-14       3.287660473907e-15       5.946154967701e-16      -1.006161680060e-16 
 1306       9.603580294956e-11       3.350109327719e-12      -6.774348953963e-12       1.314387202425e-14       3.278751702386e-15       5.962762281253e-16      -1.000852848963e-16 
 1307       9.621084196181e-11       3.332044704425e-12      -6.818671806684e-12       1.314036739475e-14       3.269875878011e-15       5.979164102061e-16      -9.954446084424e-17 
 1308       9.638921833168e-11       3.313701256142e-12      -6.861396812641e-12       1.313694685191e-14       3.261032773776e-15       5.995347632368e-16      -9.899384029336e-17 
 1309       9.657077891693e-11       3.295087318015e-12      -6.902510164391e-12       1.313360882775e-14       3.252222160075e-15       6.011300000939e-16      -9.843356875322e-17 
 1310       9.675536957280e-11       3.276211281080e-12      -6.941998005326e-12       1.313035174222e-14       3.243443804695e-15       6.027008262924e-16      -9.786379280128e-17 
 1311       9.694283515002e-11       3.257081592374e-12      -6.979846429600e-12       1.312717400321e-14       3.234697472811e-15       6.042459399723e-16      -9.728466008511e-17 
 1312       9.713301949288e-11       3.237706755043e-12      -7.016041482062e-12       1.312407400654e-14       3.225982926978e-15       6.057640318846e-16      -9.669631932452e-17 
 1313       9.732576543725e-11       3.218095328450e-12      -7.050569158182e-12       1.312105013590e-14       3.217299927129e-15       6.072537853776e-16      -9.609892031368e-17 
 1314       9.752091480866e-11       3.198255928290e-12      -7.083415403980e-12       1.311810076284e-14       3.208648230564e-15       6.087138763835e-16      -9.549261392331e-17 
 1315       9.771830842032e-11       3.178197226693e-12      -7.114566115958e-12       1.311522424673e-14       3.200027591949e-15       6.101429734045e-16      -9.487755210279e-17 
 1316       9.791778607115e-11       3.157927952339e-12      -7.144007141024e-12       1.311241893479e-14       3.191437763308e-15       6.115397374987e-16      -9.425388788233e-17 
 1317       9.811918654386e-11       3.137456890563e-12      -7.171724276428e-12       1.310968316198e-14       3.182878494013e-15       6.129028222670e-16      -9.362177537505e-17 
 1318       9.832234760298e-11       3.116792883468e-12      -7.197703269684e-12       1.310701525105e-14       3.174349530788e-15       6.142308738392e-16      -9.298136977920e-17 
 1319       9.852710599290e-11       3.095944830033e-12      -7.221929818503e-12       1.310441351247e-14       3.165850617691e-15       6.155225308600e-16      -9.233282738026e-17 
 1320       9.873329743592e-11       3.074921686221e-12      -7.244389570722e-12       1.310187624443e-14       3.157381496119e-15       6.167764244755e-16      -9.167630555308e-17 
 1321       9.894075663029e-11       3.053732465091e-12      -7.265068124231e-12       1.309940173280e-14       3.148941904794e-15       6.179911783195e-16      -9.101196276404e-17 
 1322       9.914931724826e-11       3.032386236908e-12      -7.283951026904e-12       1.309698825111e-14       3.140531579762e-15       6.191654084999e-16      -9.033995857318e-17 
 1323       9.935881193412e-11       3.010892129247e-12      -7.301023776528e-12       1.309463406054e-14       3.132150254383e-15       6.202977235845e-16      -8.966045363635e-17 
 1324       9.956907230225e-11       2.989259327112e-12      -7.316271820730e-12       1.309233740985e-14       3.123797659332e-15       6.213867245879e-16      -8.897360970735e-17 
 1325       9.977992893517e-11       2.967497073035e-12      -7.329680556908e-12       1.309009653542e-14       3.115473522582e-15       6.224310049574e-16      -8.827958964005e-17 
 1326       9.999121138155e-11       2.945614667192e-12      -7.341235332159e-12       1.308790966118e-14       3.107177569411e-15       6.234291505592e-16      -8.757855739058e-17 
 1327       1.002027481543e-10       2.923621467513e-12      -7.350921443209e-12       1.308577499858e-14       3.098909522385e-15       6.243797396652e-16      -8.687067801944e-17 
 1328       1.004143667286e-10       2.901526889788e-12      -7.358724136342e-12       1.308369074660e-14       3.090669101358e-15       6.252813429387e-16      -8.615611769364e-17 
 1329       1.006258935400e-10       2.879340407776e-12      -7.364628607328e-12       1.308165509171e-14       3.082456023465e-15       6.261325234210e-16      -8.543504368884e-17 
 1330       1.008371539822e-10       2.857071553321e-12      -7.368620001351e-12       1.307966620781e-14       3.074270003117e-15       6.269318365175e-16      -8.470762439153e-17 
 1331       1.010479824471e-10       2.834729583982e-12      -7.370688305830e-12       1.307772222166e-14       3.066110791645e-15       6.276781511895e-16      -8.397400889569e-17 
 1332       1.012582525677e-10       2.812322481747e-12      -7.370843087818e-12       1.307582110846e-14       3.057978296732e-15       6.283716174175e-16      -8.323426554335e-17 
 1333       1.014678473033e-10       2.789857943540e-12      -7.369098918358e-12       1.307396079505e-14       3.049872464283e-15       6.290127093385e-16      -8.248844271316e-17 
 1334       1.016766489267e-10       2.767343712782e-12      -7.365470494540e-12       1.307213919437e-14       3.041793238889e-15       6.296019050129e-16      -8.173658916532e-17 
 1335       1.018845390233e-10       2.744787579479e-12      -7.359972639761e-12       1.307035420545e-14       3.033740563821e-15       6.301396864325e-16      -8.097875404235e-17 
 1336       1.020913984893e-10       2.722197380308e-12      -7.352620303989e-12       1.306860371337e-14       3.025714381030e-15       6.306265395287e-16      -8.021498686985e-17 
 1337       1.022971075309e-10       2.699580998704e-12      -7.343428564019e-12       1.306688558924e-14       3.017714631142e-15       6.310629541804e-16      -7.944533755724e-17 
 1338       1.025015456627e-10       2.676946364945e-12      -7.332412623737e-12       1.306519769016e-14       3.009741253452e-15       6.314494242219e-16      -7.866985639855e-17 
 1339       1.027045917065e-10       2.654301456244e-12      -7.319587814374e-12       1.306353785924e-14       3.001794185928e-15       6.317864474512e-16      -7.788859407317e-17 
 1340       1.029061237901e-10       2.631654296832e-12      -7.304969594776e-12       1.306190392549e-14       2.993873365199e-15       6.320745256378e-16      -7.710160164661e-17 
 1341       1.031060193461e-10       2.609012958044e-12      -7.288573551655e-12       1.306029370388e-14       2.985978726561e-15       6.323141645309e-16      -7.630893057127e-17 
 1342       1.033041551104e-10       2.586385558411e-12      -7.270415399853e-12       1.305870499524e-14       2.978110203964e-15       6.325058738670e-16      -7.551063268717e-17 
 1343       1.035004071209e-10       2.563780263741e-12      -7.250510982604e-12       1.305713558630e-14       2.970267730016e-15       6.326501673787e-16      -7.470676022276e-17 
 1344       1.036946507167e-10       2.541205287212e-12      -7.228876271791e-12       1.305558324959e-14       2.962451235978e-15       6.327475628020e-16      -7.389736579564e-17 
 1345       1.038867605361e-10       2.518668889454e-12      -7.205527368207e-12       1.305404574348e-14       2.954660651760e-15       6.327985818847e-16      -7.308250241334e-17 
 1346       1.040766105161e-10       2.496179378638e-12      -7.180480501819e-12       1.305252081212e-14       2.946895905915e-15       6.328037503942e-16      -7.226222347407e-17 
 1347       1.042640738904e-10       2.473745110563e-12      -7.153752032020e-12       1.305100618540e-14       2.939156925644e-15       6.327635981257e-16      -7.143658276751e-17 
 1348       1.044490231886e-10       2.451374488743e-12      -7.125358447898e-12       1.304949957895e-14       2.931443636782e-15       6.326786589102e-16      -7.060563447552e-17 
 1349       1.046313302348e-10       2.429075964495e-12      -7.095316368492e-12       1.304799869411e-14       2.923755963803e-15       6.325494706224e-16      -6.976943317296e-17 
 1350       1.048108661463e-10       2.406858037023e-12      -7.063642543050e-12       1.304650121788e-14       2.916093829814e-15       6.323765751891e-16      -6.892803382840e-17 
 1351       1.049875013323e-10       2.384729253508e-12      -7.030353851296e-12       1.304500482292e-14       2.908457156551e-15       6.321605185965e-16      -6.808149180492e-17 
 1352       1.051611054927e-10       2.362698209193e-12      -6.995467303682e-12       1.304350716750e-14       2.900845864376e-15       6.319018508989e-16      -6.722986286083e-17 
 1353       1.053315476166e-10       2.340773547473e-12      -6.959000041655e-12       1.304200589549e-14       2.893259872275e-15       6.316011262265e-16      -6.637320315048e-17 
 1354       1.054986959815e-10       2.318963959977e-12      -6.920969337915e-12       1.304049863633e-14       2.885699097855e-15       6.312589027934e-16      -6.551156922499e-17 
 1355       1.056624181515e-10       2.297278186660e-12      -6.881392596671e-12       1.303898300498e-14       2.878163457336e-15       6.308757429056e-16      -6.464501803301e-17 
 1356       1.058225809763e-10       2.275725015886e-12      -6.840287353910e-12       1.303745660195e-14       2.870652865555e-15       6.304522129690e-16      -6.377360692149e-17 
 1357       1.059790505901e-10       2.254313284518e-12      -6.797671277648e-12       1.303591701318e-14       2.863167235959e-15       6.299888834976e-16      -6.289739363644e-17 
 1358       1.061316924096e-10       2.233051878005e-12      -6.753562168196e-12       1.303436181012e-14       2.855706480599e-15       6.294863291212e-16      -6.201643632370e-17 
 1359       1.062803711338e-10       2.211949730465e-12      -6.707977958421e-12       1.303278854962e-14       2.848270510134e-15       6.289451285938e-16      -6.113079352968e-17 
 1360       1.064249507417e-10       2.191015824776e-12      -6.660936713999e-12       1.303119477394e-14       2.840859233819e-15       6.283658648015e-16      -6.024052420213e-17 
 1361       1.065652944918e-10       2.170259192663e-12      -6.612456633685e-12       1.302957801071e-14       2.833472559509e-15       6.277491247703e-16      -5.934568769093e-17 
 1362       1.067012649203e-10       2.149688914781e-12      -6.562556049564e-12       1.302793577292e-14       2.826110393653e-15       6.270954996745e-16      -5.844634374880e-17 
 1363       1.068327238401e-10       2.129314120809e-12      -6.511253427319e-12       1.302626555888e-14       2.818772641290e-15       6.264055848442e-16      -5.754255253208e-17 
 1364       1.069595323394e-10       2.109143989528e-12      -6.458567366486e-12       1.302456485218e-14       2.811459206046e-15       6.256799797739e-16      -5.663437460153e-17 
 1365       1.070815507806e-10       2.089187748917e-12      -6.404516600716e-12       1.302283112169e-14       2.804169990132e-15       6.249192881302e-16      -5.572187092302e-17 
 1366       1.071986387986e-10       2.069454676231e-12      -6.349119998036e-12       1.302106182152e-14       2.796904894340e-15       6.241241177600e-16      -5.480510286836e-17 
 1367       1.073106553002e-10       2.049954098098e-12      -6.292396561107e-12       1.301925439098e-14       2.789663818040e-15       6.232950806982e-16      -5.388413221602e-17 
 1368       1.074174584623e-10       2.030695390596e-12      -6.234365427487e-12       1.301740625458e-14       2.782446659175e-15       6.224327931761e-16      -5.295902115190e-17 
 1369       1.075189057306e-10       2.011687979349e-12      -6.175045869890e-12       1.301551482198e-14       2.775253314260e-15       6.215378756292e-16      -5.202983227009e-17 
 1370       1.076148538186e-10       1.992941339606e-12      -6.114457296444e-12       1.301357748797e-14       2.768083678380e-15       6.206109527053e-16      -5.109662857363e-17 
 1371       1.077051781787e-10       1.974463918567e-12      -6.052620895607e-12       1.301159184912e-14       2.760937651385e-15       6.196526145491e-16      -5.015950796223e-17 
 1372       1.077898316442e-10       1.956259889593e-12      -5.989564589569e-12       1.300955635629e-14       2.753815156571e-15       6.186633001881e-16      -4.921870709624e-17 
 1373       1.078687864103e-10       1.938332363550e-12      -5.925318134196e-12       1.300746966900e-14       2.746716122193e-15       6.176434129190e-16      -4.827449864197e-17 
 1374       1.079420146180e-10       1.920684463447e-12      -5.859911479542e-12       1.300533043943e-14       2.739640475282e-15       6.165933589236e-16      -4.732715688823e-17 
 1375       1.080094883545e-10       1.903319324462e-12      -5.793374770207e-12       1.300313731235e-14       2.732588141635e-15       6.155135472744e-16      -4.637695774931e-17 
 1376       1.080711796531e-10       1.886240093953e-12      -5.725738345709e-12       1.300088892514e-14       2.725559045819e-15       6.144043899402e-16      -4.542417876788e-17 
 1377       1.081270604928e-10       1.869449931482e-12      -5.657032740844e-12       1.299858390777e-14       2.718553111164e-15       6.132663017916e-16      -4.446909911803e-17 
 1378       1.081771027988e-10       1.852952008830e-12      -5.587288686054e-12       1.299622088276e-14       2.711570259761e-15       6.120997006069e-16      -4.351199960818e-17 
 1379       1.082212784421e-10       1.836749510015e-12      -5.516537107791e-12       1.299379846523e-14       2.704610412460e-15       6.109050070768e-16      -4.255316268405e-17 
 1380       1.082595592395e-10       1.820845631311e-12      -5.444809128882e-12       1.299131526280e-14       2.697673488867e-15       6.096826448111e-16      -4.159287243163e-17 
 1381       1.082919169537e-10       1.805243581269e-12      -5.372136068897e-12       1.298876987567e-14       2.690759407340e-15       6.084330403430e-16      -4.063141458014e-17 
 1382       1.083183232933e-10       1.789946580730e-12      -5.298549444510e-12       1.298616089654e-14       2.683868084987e-15       6.071566231360e-16      -3.966907650497e-17 
 1383       1.083387499126e-10       1.774957862848e-12      -5.224080969864e-12       1.298348691059e-14       2.676999437664e-15       6.058538255881e-16      -3.870614723069e-17 
 1384       1.083531684116e-10       1.760280673103e-12      -5.148762556941e-12       1.298074649555e-14       2.670153379971e-15       6.045250830386e-16      -3.774291743396e-17 
 1385       1.083615503360e-10       1.745918269326e-12      -5.072626315924e-12       1.297793822158e-14       2.663329825248e-15       6.031708337726e-16      -3.677967944651e-17 
 1386       1.083638671772e-10       1.731873921710e-12      -4.995704555561e-12       1.297506065132e-14       2.656528685575e-15       6.017915190272e-16      -3.581672725812e-17 
 1387       1.083600903724e-10       1.718150912836e-12      -4.918029783531e-12       1.297211233988e-14       2.649749871767e-15       6.003875829970e-16      -3.485435651955e-17 
 1388       1.083501913041e-10       1.704752537684e-12      -4.839634706812e-12       1.296909183480e-14       2.642993293373e-15       5.989594728392e-16      -3.389286454551e-17 
 1389       1.083341413006e-10       1.691682103654e-12      -4.760552232041e-12       1.296599767604e-14       2.636258858670e-15       5.975076386799e-16      -3.293255031765e-17 
 1390       1.083119116356e-10       1.678942930587e-12      -4.680815465884e-12       1.296282839597e-14       2.629546474665e-15       5.960325336189e-16      -3.197371448747e-17 
 1391       1.082834735285e-10       1.666538350778e-12      -4.600457715398e-12       1.295958251938e-14       2.622856047086e-15       5.945346137356e-16      -3.101665937934e-17 
 1392       1.082487981440e-10       1.654471709000e-12      -4.519512488398e-12       1.295625856342e-14       2.616187480385e-15       5.930143380948e-16      -3.006168899340e-17 
 1393       1.082078565922e-10       1.642746362516e-12      -4.438013493820e-12       1.295285503763e-14       2.609540677731e-15       5.914721687517e-16      -2.910910900857e-17 
 1394       1.081606199289e-10       1.631365681103e-12      -4.355994642088e-12       1.294937044391e-14       2.602915541010e-15       5.899085707579e-16      -2.815922678549e-17 
 1395       1.081070591548e-10       1.620333047067e-12      -4.273490045480e-12       1.294580327650e-14       2.596311970820e-15       5.883240121668e-16      -2.721235136947e-17 
 1396       1.080471452164e-10       1.609651855261e-12      -4.190534018489e-12       1.294215202197e-14       2.589729866469e-15       5.867189640390e-16      -2.626879349350e-17 
 1397       1.079808490053e-10       1.599325513105e-12      -4.107161078194e-12       1.293841515922e-14       2.583169125972e-15       5.850939004481e-16      -2.532886558113e-17 
 1398       1.079081413584e-10       1.589357440603e-12      -4.023405944619e-12       1.293459115944e-14       2.576629646051e-15       5.834492984863e-16      -2.439288174952e-17 
 1399       1.078289930577e-10       1.579751070363e-12      -3.939303541103e-12       1.293067848613e-14       2.570111322126e-15       5.817856382696e-16      -2.346115781233e-17 
 1400       1.077433748306e-10       1.570509847611e-12      -3.854888994663e-12       1.292667559505e-14       2.563614048317e-15       5.801034029437e-16      -2.253401128272e-17 
 1401       1.076512573497e-10       1.561637230215e-12      -3.770197636360e-12       1.292258093425e-14       2.557137717440e-15       5.784030786892e-16      -2.161176137630e-17 
 1402       1.075526112326e-10       1.553136688699e-12      -3.685265001662e-12       1.291839294401e-14       2.550682221003e-15       5.766851547277e-16      -2.069472901411e-17 
 1403       1.074474070420e-10       1.545011706263e-12      -3.600126830813e-12       1.291411005686e-14       2.544247449207e-15       5.749501233268e-16      -1.978323682553e-17 
 1404       1.073356152858e-10       1.537265778799e-12      -3.514819069193e-12       1.290973069755e-14       2.537833290936e-15       5.731984798058e-16      -1.887760915131e-17 
 1405       1.072172064168e-10       1.529902414914e-12      -3.429377867689e-12       1.290525328305e-14       2.531439633761e-15       5.714307225416e-16      -1.797817204646e-17 
