# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1385       1.125961622590e-10       1.597173394032e-12      -5.725340123936e-12       0.000000000000e+00       2.663329825248e-15       6.031708337726e-16      -3.677967944651e-17 
 1386       1.126422115196e-10       1.579791262043e-12      -5.630538100505e-12       0.000000000000e+00       2.656528685575e-15       6.017915190272e-16      -3.581672725812e-17 
 1387       1.126806758976e-10       1.562807678125e-12      -5.534741807759e-12       0.000000000000e+00       2.649749871767e-15       6.003875829970e-16      -3.485435651955e-17 
 1388       1.127115123338e-10       1.546227218696e-12      -5.437991918587e-12       0.000000000000e+00       2.642993293373e-15       5.989594728392e-16      -3.389286454551e-17 
 1389       1.127346776605e-10       1.530054478419e-12      -5.340329355294e-12       0.000000000000e+00       2.636258858670e-15       5.975076386799e-16      -3.293255031765e-17 
 1390       1.127501286017e-10       1.514294070235e-12      -5.241795290067e-12       0.000000000000e+00       2.629546474665e-15       5.960325336189e-16      -3.197371448747e-17 
 1391       1.127578217730e-10       1.498950625385e-12      -5.142431145427e-12       0.000000000000e+00       2.622856047086e-15       5.945346137356e-16      -3.101665937934e-17 
 1392       1.127577136809e-10       1.484028793443e-12      -5.042278594688e-12       0.000000000000e+00       2.616187480385e-15       5.930143380948e-16      -3.006168899340e-17 
 1393       1.127497607234e-10       1.469533242338e-12      -4.941379562412e-12       0.000000000000e+00       2.609540677731e-15       5.914721687517e-16      -2.910910900857e-17 
 1394       1.127339191896e-10       1.455468658388e-12      -4.839776224868e-12       0.000000000000e+00       2.602915541010e-15       5.899085707579e-16      -2.815922678549e-17 
 1395       1.127101452594e-10       1.441839746321e-12      -4.737511010487e-12       0.000000000000e+00       2.596311970820e-15       5.883240121668e-16      -2.721235136947e-17 
 1396       1.126783950037e-10       1.428651229309e-12      -4.634626600318e-12       0.000000000000e+00       2.589729866469e-15       5.867189640390e-16      -2.626879349350e-17 
 1397       1.126386243842e-10       1.415907848991e-12      -4.531165928489e-12       0.000000000000e+00       2.583169125972e-15       5.850939004481e-16      -2.532886558113e-17 
 1398       1.125907892532e-10       1.403614365506e-12      -4.427172182659e-12       0.000000000000e+00       2.576629646051e-15       5.834492984863e-16      -2.439288174952e-17 
 1399       1.125348453533e-10       1.391775557515e-12      -4.322688804477e-12       0.000000000000e+00       2.570111322126e-15       5.817856382696e-16      -2.346115781233e-17 
 1400       1.124707483180e-10       1.380396222231e-12      -4.217759490039e-12       0.000000000000e+00       2.563614048317e-15       5.801034029437e-16      -2.253401128272e-17 
 1401       1.123984536707e-10       1.369481175448e-12      -4.112428190344e-12       0.000000000000e+00       2.557137717440e-15       5.784030786892e-16      -2.161176137630e-17 
 1402       1.123179168251e-10       1.359035251568e-12      -4.006739111752e-12       0.000000000000e+00       2.550682221003e-15       5.766851547277e-16      -2.069472901411e-17 
 1403       1.122290930851e-10       1.349063303629e-12      -3.900736716440e-12       0.000000000000e+00       2.544247449207e-15       5.749501233268e-16      -1.978323682553e-17 
 1404       1.121319376444e-10       1.339570203330e-12      -3.794465722858e-12       0.000000000000e+00       2.537833290936e-15       5.731984798058e-16      -1.887760915131e-17 
 1405       1.120264055868e-10       1.330560841065e-12      -3.687971106188e-12       0.000000000000e+00       2.531439633761e-15       5.714307225416e-16      -1.797817204646e-17 
 1406       1.119124518856e-10       1.322040125942e-12      -3.581298098797e-12       0.000000000000e+00       2.525066363935e-15       5.696473529738e-16      -1.708525328328e-17 
 1407       1.117900314038e-10       1.314012985820e-12      -3.474492190699e-12       0.000000000000e+00       2.518713366388e-15       5.678488756105e-16      -1.619918235427e-17 
 1408       1.116590988939e-10       1.306484367330e-12      -3.367599130007e-12       0.000000000000e+00       2.512380524727e-15       5.660357980337e-16      -1.532029047512e-17 
 1409       1.115196089980e-10       1.299459235905e-12      -3.260664923395e-12       0.000000000000e+00       2.506067721232e-15       5.642086309050e-16      -1.444891058766e-17 
 1410       1.113715162473e-10       1.292942575808e-12      -3.153735836547e-12       0.000000000000e+00       2.499774836852e-15       5.623678879711e-16      -1.358537736281e-17 
 1411       1.112147954425e-10       1.286938015191e-12      -3.046855991605e-12       0.000000000000e+00       2.493501763913e-15       5.605138431087e-16      -1.272995067617e-17 
 1412       1.110495030253e-10       1.281443685617e-12      -2.940060131311e-12       0.000000000000e+00       2.487248444388e-15       5.586457986926e-16      -1.188258516101e-17 
 1413       1.108757163426e-10       1.276456319680e-12      -2.833380780778e-12       0.000000000000e+00       2.481014832015e-15       5.567628096559e-16      -1.104315827272e-17 
 1414       1.106935133255e-10       1.271972622023e-12      -2.726850644008e-12       0.000000000000e+00       2.474800879626e-15       5.548639257533e-16      -1.021154659785e-17 
 1415       1.105029724896e-10       1.267989269285e-12      -2.620502604211e-12       0.000000000000e+00       2.468606539143e-15       5.529481915520e-16      -9.387625852426e-18 
 1416       1.103041729371e-10       1.264502910046e-12      -2.514369724111e-12       0.000000000000e+00       2.462431761574e-15       5.510146464228e-16      -8.571270880366e-18 
 1417       1.100971943571e-10       1.261510164772e-12      -2.408485246261e-12       0.000000000000e+00       2.456276497016e-15       5.490623245309e-16      -7.762355651778e-18 
 1418       1.098821170271e-10       1.259007625756e-12      -2.302882593354e-12       0.000000000000e+00       2.450140694647e-15       5.470902548269e-16      -6.960753261334e-18 
 1419       1.096590218139e-10       1.256991857071e-12      -2.197595368538e-12       0.000000000000e+00       2.444024302728e-15       5.450974610378e-16      -6.166335926616e-18 
 1420       1.094279901753e-10       1.255459394507e-12      -2.092657355724e-12       0.000000000000e+00       2.437927268601e-15       5.430829616575e-16      -5.378974986473e-18 
 1421       1.091891041602e-10       1.254406745520e-12      -1.988102519901e-12       0.000000000000e+00       2.431849538683e-15       5.410457699382e-16      -4.598540899368e-18 
 1422       1.089424464108e-10       1.253830389176e-12      -1.883965007445e-12       0.000000000000e+00       2.425791058467e-15       5.389848938812e-16      -3.824903241732e-18 
 1423       1.086881001628e-10       1.253726776095e-12      -1.780279146435e-12       0.000000000000e+00       2.419751772522e-15       5.368993362276e-16      -3.057930706317e-18 
 1424       1.084261492472e-10       1.254092328400e-12      -1.677079446962e-12       0.000000000000e+00       2.413731624486e-15       5.347880944495e-16      -2.297491100546e-18 
 1425       1.081566780910e-10       1.254923439655e-12      -1.574400601443e-12       0.000000000000e+00       2.407730557065e-15       5.326501607407e-16      -1.543451344864e-18 
 1426       1.078797717185e-10       1.256216474817e-12      -1.472277484932e-12       0.000000000000e+00       2.401748512036e-15       5.304845220077e-16      -7.956774710945e-19 
 1427       1.075955157524e-10       1.257967770175e-12      -1.370745155433e-12       0.000000000000e+00       2.395785430238e-15       5.282901598608e-16      -5.403462078589e-20 
 1428       1.073039964148e-10       1.260173633301e-12      -1.269838854209e-12       0.000000000000e+00       2.389841251573e-15       5.260660506047e-16       6.816129564333e-19 
 1429       1.070053005283e-10       1.262830342987e-12      -1.169594006098e-12       0.000000000000e+00       2.383915915006e-15       5.238111652296e-16       1.411401904503e-18 
 1430       1.066995155175e-10       1.265934149200e-12      -1.070046219825e-12       0.000000000000e+00       2.378009358560e-15       5.215244694021e-16       2.135469762582e-18 
 1431       1.063867294097e-10       1.269481273017e-12      -9.712312883098e-13       0.000000000000e+00       2.372121519313e-15       5.192049234561e-16       2.853954966690e-18 
 1432       1.060670308359e-10       1.273467906577e-12      -8.731851889841e-13       0.000000000000e+00       2.366252333400e-15       5.168514823838e-16       3.566996851365e-18 
 1433       1.057405090326e-10       1.277890213022e-12      -7.759440841001e-13       0.000000000000e+00       2.360401736007e-15       5.144630958265e-16       4.274735651302e-18 
 1434       1.054072538421e-10       1.282744326444e-12      -6.795443210443e-13       0.000000000000e+00       2.354569661371e-15       5.120387080655e-16       4.977312503008e-18 
 1435       1.050673557141e-10       1.288026351829e-12      -5.840224326491e-13       0.000000000000e+00       2.348756042778e-15       5.095772580132e-16       5.674869446445e-18 
 1436       1.047209057068e-10       1.293732365002e-12      -4.894151375045e-13       0.000000000000e+00       2.342960812560e-15       5.070776792039e-16       6.367549426684e-18 
 1437       1.043679954879e-10       1.299858412573e-12      -3.957593402710e-13       0.000000000000e+00       2.337183902092e-15       5.045388997846e-16       7.055496295546e-18 
 1438       1.040087173355e-10       1.306400511880e-12      -3.030921319909e-13       0.000000000000e+00       2.331425241793e-15       5.019598425062e-16       7.738854813255e-18 
 1439       1.036431641398e-10       1.313354650935e-12      -2.114507904008e-13       0.000000000000e+00       2.325684761121e-15       4.993394247142e-16       8.417770650086e-18 
 1440       1.032714294036e-10       1.320716788370e-12      -1.208727802436e-13       0.000000000000e+00       2.319962388572e-15       4.966765583398e-16       9.092390388011e-18 
 1441       1.028936072437e-10       1.328482853380e-12      -3.139575358031e-14       0.000000000000e+00       2.314258051678e-15       4.939701498904e-16       9.762861522347e-18 
 1442       1.025097923922e-10       1.336648745668e-12       5.694244989748e-14       0.000000000000e+00       2.308571677005e-15       4.912191004412e-16       1.042933246341e-17 
 1443       1.021200801973e-10       1.345210335393e-12       1.441038025558e-13       0.000000000000e+00       2.302903190150e-15       4.884223056254e-16       1.109195253814e-17 
 1444       1.017245666243e-10       1.354163463111e-12       2.300500885060e-13       0.000000000000e+00       2.297252515742e-15       4.855786556258e-16       1.175087199180e-17 
 1445       1.013233482572e-10       1.363503939721e-12       3.147429032931e-13       0.000000000000e+00       2.291619577434e-15       4.826870351652e-16       1.240624198957e-17 
 1446       1.009165222996e-10       1.373227546413e-12       3.981436535833e-13       0.000000000000e+00       2.286004297907e-15       4.797463234975e-16       1.305821461821e-17 
 1447       1.005041865755e-10       1.383330034607e-12       4.802135568518e-13       0.000000000000e+00       2.280406598864e-15       4.767553943986e-16       1.370694288772e-17 
 1448       1.000864395309e-10       1.393807125904e-12       5.609136410715e-13       0.000000000000e+00       2.274826401031e-15       4.737131161575e-16       1.435258073301e-17 
 1449       9.966338023462e-11       1.404654512029e-12       6.402047443999e-13       0.000000000000e+00       2.269263624152e-15       4.706183515669e-16       1.499528301547e-17 
 1450       9.923510837954e-11       1.415867854772e-12       7.180475148679e-13       0.000000000000e+00       2.263718186987e-15       4.674699579143e-16       1.563520552471e-17 
 1451       9.880172976291e-11       1.427442189143e-12       7.944075061506e-13       0.000000000000e+00       2.258190010613e-15       4.642673546784e-16       1.627246306114e-17 
 1452       9.836337278573e-11       1.439370126339e-12       8.692705216998e-13       0.000000000000e+00       2.252679028347e-15       4.610122328963e-16       1.690700321830e-17 
 1453       9.792017212195e-11       1.451643632552e-12       9.426274246512e-13       0.000000000000e+00       2.247185175918e-15       4.577068630076e-16       1.753873133165e-17 
 1454       9.747226325569e-11       1.464254624033e-12       1.014469055753e-12       0.000000000000e+00       2.241708388173e-15       4.543535287358e-16       1.816755228134e-17 
 1455       9.701978248266e-11       1.477194966999e-12       1.084786233346e-12       0.000000000000e+00       2.236248599075e-15       4.509545271113e-16       1.879337049151e-17 
 1456       9.656286691160e-11       1.490456477551e-12       1.153569753338e-12       0.000000000000e+00       2.230805741700e-15       4.475121684949e-16       1.941608992955e-17 
 1457       9.610165446570e-11       1.504030921577e-12       1.220810389184e-12       0.000000000000e+00       2.225379748239e-15       4.440287766009e-16       2.003561410533e-17 
 1458       9.563628388402e-11       1.517910014669e-12       1.286498891868e-12       0.000000000000e+00       2.219970549992e-15       4.405066885204e-16       2.065184607052e-17 
 1459       9.516689472294e-11       1.532085422031e-12       1.350625989873e-12       0.000000000000e+00       2.214578077368e-15       4.369482547446e-16       2.126468841779e-17 
 1460       9.469362735757e-11       1.546548758391e-12       1.413182389167e-12       0.000000000000e+00       2.209202259883e-15       4.333558391880e-16       2.187404328008e-17 
 1461       9.421662298318e-11       1.561291587912e-12       1.474158773178e-12       0.000000000000e+00       2.203843026157e-15       4.297318192115e-16       2.247981232990e-17 
 1462       9.373602361661e-11       1.576305424102e-12       1.533545802771e-12       0.000000000000e+00       2.198500303914e-15       4.260785856461e-16       2.308189677856e-17 
 1463       9.325197209774e-11       1.591581729724e-12       1.591334116228e-12       0.000000000000e+00       2.193174019980e-15       4.223985428157e-16       2.368019737542e-17 
 1464       9.276461209089e-11       1.607111916712e-12       1.647514329225e-12       0.000000000000e+00       2.187864100277e-15       4.186941085606e-16       2.427461440719e-17 
 1465       9.227408808623e-11       1.622887346075e-12       1.702077034812e-12       0.000000000000e+00       2.182570469828e-15       4.149677142606e-16       2.486504769715e-17 
 1466       9.178054540125e-11       1.638899327814e-12       1.755012803390e-12       0.000000000000e+00       2.177293052750e-15       4.112218048584e-16       2.545139660442e-17 
 1467       9.128413018214e-11       1.655139120828e-12       1.806312182688e-12       0.000000000000e+00       2.172031772252e-15       4.074588388827e-16       2.603356002326e-17 
 1468       9.078498940526e-11       1.671597932830e-12       1.855965697743e-12       0.000000000000e+00       2.166786550636e-15       4.036812884717e-16       2.661143638225e-17 
 1469       9.028327087855e-11       1.688266920251e-12       1.903963850878e-12       0.000000000000e+00       2.161557309295e-15       3.998916393961e-16       2.718492364365e-17 
 1470       8.977912324294e-11       1.705137188160e-12       1.950297121679e-12       0.000000000000e+00       2.156343968708e-15       3.960923910824e-16       2.775391930257e-17 
 1471       8.927269597380e-11       1.722199790167e-12       1.994955966975e-12       0.000000000000e+00       2.151146448440e-15       3.922860566364e-16       2.831832038628e-17 
 1472       8.876413938236e-11       1.739445728336e-12       2.037930820814e-12       0.000000000000e+00       2.145964667140e-15       3.884751628661e-16       2.887802345348e-17 
 1473       8.825360461715e-11       1.756865953102e-12       2.079212094442e-12       0.000000000000e+00       2.140798542541e-15       3.846622503050e-16       2.943292459351e-17 
 1474       8.774124366539e-11       1.774451363170e-12       2.118790176284e-12       0.000000000000e+00       2.135647991453e-15       3.808498732358e-16       2.998291942566e-17 
 1475       8.722720935446e-11       1.792192805439e-12       2.156655431917e-12       0.000000000000e+00       2.130512929769e-15       3.770405997131e-16       3.052790309841e-17 
 1476       8.671165535330e-11       1.810081074904e-12       2.192798204052e-12       0.000000000000e+00       2.125393272453e-15       3.732370115869e-16       3.106777028869e-17 
 1477       8.619473617386e-11       1.828106914569e-12       2.227208812511e-12       0.000000000000e+00       2.120288933547e-15       3.694417045259e-16       3.160241520113e-17 
 1478       8.567660717250e-11       1.846261015360e-12       2.259877554205e-12       0.000000000000e+00       2.115199826166e-15       3.656572880406e-16       3.213173156737e-17 
 1479       8.515742455143e-11       1.864534016034e-12       2.290794703112e-12       0.000000000000e+00       2.110125862494e-15       3.618863855068e-16       3.265561264523e-17 
 1480       8.463734536014e-11       1.882916503092e-12       2.319950510258e-12       0.000000000000e+00       2.105066953783e-15       3.581316341885e-16       3.317395121808e-17 
 1481       8.411652749684e-11       1.901399010686e-12       2.347335203689e-12       0.000000000000e+00       2.100023010356e-15       3.543956852614e-16       3.368663959400e-17 
 1482       8.359512970985e-11       1.919972020535e-12       2.372938988456e-12       0.000000000000e+00       2.094993941597e-15       3.506812038362e-16       3.419356960512e-17 
 1483       8.307331159907e-11       1.938625961832e-12       2.396752046589e-12       0.000000000000e+00       2.089979655956e-15       3.469908689817e-16       3.469463260681e-17 
 1484       8.255123361737e-11       1.957351211156e-12       2.418764537078e-12       0.000000000000e+00       2.084980060941e-15       3.433273737481e-16       3.518971947701e-17 
 1485       8.202905707203e-11       1.976138092384e-12       2.438966595845e-12       0.000000000000e+00       2.079995063123e-15       3.396934251903e-16       3.567872061543e-17 
 1486       8.150694412621e-11       1.994976876602e-12       2.457348335733e-12       0.000000000000e+00       2.075024568129e-15       3.360917443911e-16       3.616152594286e-17 
 1487       8.098505780029e-11       2.013857782013e-12       2.473899846473e-12       0.000000000000e+00       2.070068480640e-15       3.325250664844e-16       3.663802490040e-17 
 1488       8.046356197338e-11       2.032770973852e-12       2.488611194669e-12       0.000000000000e+00       2.065126704394e-15       3.289961406788e-16       3.710810644872e-17 
 1489       7.994262138469e-11       2.051706564295e-12       2.501472423775e-12       0.000000000000e+00       2.060199142178e-15       3.255077302803e-16       3.757165906734e-17 
 1490       7.942240163500e-11       2.070654612370e-12       2.512473554071e-12       0.000000000000e+00       2.055285695830e-15       3.220626127159e-16       3.802857075387e-17 
 1491       7.890305868147e-11       2.089605585577e-12       2.521608992157e-12       0.000000000000e+00       2.050386279930e-15       3.186628992607e-16       3.847874204630e-17 
 1492       7.838470720661e-11       2.108551749897e-12       2.528890806790e-12       0.000000000000e+00       2.045500863020e-15       3.153079868725e-16       3.892212523106e-17 
 1493       7.786745194188e-11       2.127485793240e-12       2.534335583235e-12       0.000000000000e+00       2.040629426787e-15       3.119965863111e-16       3.935868551811e-17 
 1494       7.735139814694e-11       2.146400364913e-12       2.537960025788e-12       0.000000000000e+00       2.035771952401e-15       3.087274005983e-16       3.978838805279e-17 
 1495       7.683665161057e-11       2.165288075552e-12       2.539780957989e-12       0.000000000000e+00       2.030928420515e-15       3.054991250040e-16       4.021119791577e-17 
 1496       7.632331865146e-11       2.184141497061e-12       2.539815322841e-12       0.000000000000e+00       2.026098811263e-15       3.023104470328e-16       4.062708012302e-17 
 1497       7.581150611915e-11       2.202953162544e-12       2.538080183024e-12       0.000000000000e+00       2.021283104261e-15       2.991600464109e-16       4.103599962581e-17 
 1498       7.530132139481e-11       2.221715566245e-12       2.534592721110e-12       0.000000000000e+00       2.016481278604e-15       2.960465950723e-16       4.143792131059e-17 
 1499       7.479287239216e-11       2.240421163481e-12       2.529370239783e-12       0.000000000000e+00       2.011693312865e-15       2.929687571455e-16       4.183280999903e-17 
 1500       7.428626755829e-11       2.259062370578e-12       2.522430162051e-12       0.000000000000e+00       2.006919185096e-15       2.899251889400e-16       4.222063044796e-17 
 1501       7.378161587457e-11       2.277631564810e-12       2.513790031464e-12       0.000000000000e+00       2.002158872822e-15       2.869145389330e-16       4.260134734931e-17 
 1502       7.327902685744e-11       2.296121084330e-12       2.503467512332e-12       0.000000000000e+00       1.997412353046e-15       2.839354477558e-16       4.297492533011e-17 
 1503       7.277861055935e-11       2.314523228108e-12       2.491480389935e-12       0.000000000000e+00       1.992679602242e-15       2.809865481804e-16       4.334132895241e-17 
 1504       7.228047756955e-11       2.332830255870e-12       2.477846570746e-12       0.000000000000e+00       1.987960596359e-15       2.780664651061e-16       4.370052271329e-17 
 1505       7.178473901500e-11       2.351034388029e-12       2.462584082643e-12       0.000000000000e+00       1.983255310817e-15       2.751738155460e-16       4.405247104479e-17 
 1506       7.129150656121e-11       2.369127805622e-12       2.445711075126e-12       0.000000000000e+00       1.978563720504e-15       2.723072086135e-16       4.439713831389e-17 
 1507       7.080089241308e-11       2.387102650248e-12       2.427245819531e-12       0.000000000000e+00       1.973885799779e-15       2.694652455093e-16       4.473448882245e-17 
 1508       7.031300931580e-11       2.404951024003e-12       2.407206709252e-12       0.000000000000e+00       1.969221522470e-15       2.666465195070e-16       4.506448680721e-17 
 1509       6.982797055571e-11       2.422664989415e-12       2.385612259951e-12       0.000000000000e+00       1.964570861869e-15       2.638496159409e-16       4.538709643972e-17 
 1510       6.934588996112e-11       2.440236569378e-12       2.362481109775e-12       0.000000000000e+00       1.959933790737e-15       2.610731121914e-16       4.570228182632e-17 
 1511       6.886688190320e-11       2.457657747094e-12       2.337832019575e-12       0.000000000000e+00       1.955310281297e-15       2.583155776723e-16       4.601000700808e-17 
 1512       6.839106129682e-11       2.474920466002e-12       2.311683873120e-12       0.000000000000e+00       1.950700305235e-15       2.555755738172e-16       4.631023596082e-17 
 1513       6.791854360146e-11       2.492016629718e-12       2.284055677313e-12       0.000000000000e+00       1.946103833701e-15       2.528516540658e-16       4.660293259500e-17 
 1514       6.744944482201e-11       2.508938101969e-12       2.254966562407e-12       0.000000000000e+00       1.941520837305e-15       2.501423638507e-16       4.688806075573e-17 
 1515       6.698388150966e-11       2.525676706530e-12       2.224435782223e-12       0.000000000000e+00       1.936951286118e-15       2.474462405840e-16       4.716558422272e-17 
 1516       6.652197076275e-11       2.542224227159e-12       2.192482714362e-12       0.000000000000e+00       1.932395149668e-15       2.447618136437e-16       4.743546671024e-17 
 1517       6.606383022766e-11       2.558572407534e-12       2.159126860425e-12       0.000000000000e+00       1.927852396940e-15       2.420876043603e-16       4.769767186709e-17 
 1518       6.560957809962e-11       2.574712951187e-12       2.124387846228e-12       0.000000000000e+00       1.923322996379e-15       2.394221260032e-16       4.795216327655e-17 
 1519       6.515933312361e-11       2.590637521441e-12       2.088285422017e-12       0.000000000000e+00       1.918806915882e-15       2.367638837678e-16       4.819890445638e-17 
 1520       6.471321459522e-11       2.606337741347e-12       2.050839462685e-12       0.000000000000e+00       1.914304122801e-15       2.341113747613e-16       4.843785885873e-17 
 1521       6.427134236147e-11       2.621805193616e-12       2.012069967986e-12       0.000000000000e+00       1.909814583940e-15       2.314630879899e-16       4.866898987012e-17 
 1522       6.383383682174e-11       2.637031420561e-12       1.971997062756e-12       0.000000000000e+00       1.905338265557e-15       2.288175043450e-16       4.889226081144e-17 
 1523       6.340081892855e-11       2.652007924025e-12       1.930640997122e-12       0.000000000000e+00       1.900875133359e-15       2.261730965899e-16       4.910763493787e-17 
 1524       6.297241018847e-11       2.666726165326e-12       1.888022146725e-12       0.000000000000e+00       1.896425152502e-15       2.235283293463e-16       4.931507543885e-17 
 1525       6.254873266300e-11       2.681177565184e-12       1.844161012932e-12       0.000000000000e+00       1.891988287591e-15       2.208816590807e-16       4.951454543806e-17 
 1526       6.212990896937e-11       2.695353503663e-12       1.799078223051e-12       0.000000000000e+00       1.887564502678e-15       2.182315340915e-16       4.970600799337e-17 
 1527       6.171606228143e-11       2.709245320104e-12       1.752794530552e-12       0.000000000000e+00       1.883153761262e-15       2.155763944948e-16       4.988942609682e-17 
 1528       6.130731633054e-11       2.722844313061e-12       1.705330815279e-12       0.000000000000e+00       1.878756026285e-15       2.129146722115e-16       5.006476267455e-17 
 1529       6.090379540637e-11       2.736141740238e-12       1.656708083666e-12       0.000000000000e+00       1.874371260134e-15       2.102447909538e-16       5.023198058679e-17 
 1530       6.050562435782e-11       2.749128818425e-12       1.606947468955e-12       0.000000000000e+00       1.869999424638e-15       2.075651662115e-16       5.039104262782e-17 
 1531       6.011291089497e-11       2.761797828475e-12       1.556071419654e-12       0.000000000000e+00       1.865640482688e-15       2.048747010782e-16       5.054193491788e-17 
 1532       5.972569230836e-11       2.774145441917e-12       1.504107276897e-12       0.000000000000e+00       1.861294403122e-15       2.021742789378e-16       5.068473732348e-17 
 1533       5.934398824240e-11       2.786169425998e-12       1.451083731694e-12       0.000000000000e+00       1.856961155883e-15       1.994652850129e-16       5.081955370984e-17 
 1534       5.896781834797e-11       2.797867541522e-12       1.397029640064e-12       0.000000000000e+00       1.852640710405e-15       1.967491118308e-16       5.094648861114e-17 
 1535       5.859720228239e-11       2.809237542834e-12       1.341974023312e-12       0.000000000000e+00       1.848333035609e-15       1.940271592359e-16       5.106564723168e-17 
 1536       5.823215970937e-11       2.820277177820e-12       1.285946068311e-12       0.000000000000e+00       1.844038099901e-15       1.913008344019e-16       5.117713544703e-17 
 1537       5.787271029896e-11       2.830984187895e-12       1.228975127770e-12       0.000000000000e+00       1.839755871175e-15       1.885715518428e-16       5.128105980519e-17 
 1538       5.751887372753e-11       2.841356307998e-12       1.171090720520e-12       0.000000000000e+00       1.835486316808e-15       1.858407334257e-16       5.137752752779e-17 
 1539       5.717066967767e-11       2.851391266581e-12       1.112322531783e-12       0.000000000000e+00       1.831229403661e-15       1.831098083825e-16       5.146664651119e-17 
 1540       5.682811783823e-11       2.861086785605e-12       1.052700413455e-12       0.000000000000e+00       1.826985098078e-15       1.803802133216e-16       5.154852532768e-17 
 1541       5.649123790418e-11       2.870440580530e-12       9.922543843773e-13       0.000000000000e+00       1.822753365883e-15       1.776533922398e-16       5.162327322663e-17 
 1542       5.616004957665e-11       2.879450360310e-12       9.310146306191e-13       0.000000000000e+00       1.818534172381e-15       1.749307965347e-16       5.169100013563e-17 
 1543       5.583457256281e-11       2.888113827382e-12       8.690115057501e-13       0.000000000000e+00       1.814327482356e-15       1.722138850161e-16       5.175181666168e-17 
 1544       5.551482657590e-11       2.896428677660e-12       8.062755311186e-13       0.000000000000e+00       1.810133260070e-15       1.695041239182e-16       5.180583409235e-17 
 1545       5.520083133510e-11       2.904392600528e-12       7.428373961289e-13       0.000000000000e+00       1.805951469263e-15       1.668029869115e-16       5.185316439691e-17 
 1546       5.489260656558e-11       2.912003278831e-12       6.787279585174e-13       0.000000000000e+00       1.801782073148e-15       1.641119551147e-16       5.189392022750e-17 
 1547       5.459017199837e-11       2.919258388870e-12       6.139782446299e-13       0.000000000000e+00       1.797625034417e-15       1.614325171065e-16       5.192821492031e-17 
 1548       5.429354737036e-11       2.926155600391e-12       5.486194496981e-13       0.000000000000e+00       1.793480315232e-15       1.587661689377e-16       5.195616249674e-17 
 1549       5.400275242425e-11       2.932692576579e-12       4.826829381166e-13       0.000000000000e+00       1.789347877230e-15       1.561144141431e-16       5.197787766450e-17 
 1550       5.371780690851e-11       2.938866974051e-12       4.162002437201e-13       0.000000000000e+00       1.785227681519e-15       1.534787637533e-16       5.199347581887e-17 
 1551       5.343873057731e-11       2.944676442848e-12       3.492030700594e-13       0.000000000000e+00       1.781119688677e-15       1.508607363069e-16       5.200307304377e-17 
 1552       5.316554319050e-11       2.950118626425e-12       2.817232906791e-13       0.000000000000e+00       1.777023858753e-15       1.482618578620e-16       5.200678611297e-17 
 1553       5.289826451354e-11       2.955191161649e-12       2.137929493938e-13       0.000000000000e+00       1.772940151262e-15       1.456836620085e-16       5.200473249123e-17 
 1554       5.263691431750e-11       2.959891678785e-12       1.454442605655e-13       0.000000000000e+00       1.768868525189e-15       1.431276898799e-16       5.199703033546e-17 
 1555       5.238151237895e-11       2.964217801492e-12       7.670960938004e-14       0.000000000000e+00       1.764808938983e-15       1.405954901652e-16       5.198379849590e-17 
 1556       5.213207847999e-11       2.968167146816e-12       7.621552123914e-15       0.000000000000e+00       1.760761350559e-15       1.380886191207e-16       5.196515651725e-17 
 1557       5.188863240813e-11       2.971737325179e-12      -6.178718353859e-14       0.000000000000e+00       1.756725717297e-15       1.356086405824e-16       5.194122463985e-17 
 1558       5.165119395631e-11       2.974925940374e-12      -1.314836982887e-13       0.000000000000e+00       1.752701996039e-15       1.331571259771e-16       5.191212380084e-17 
 1559       5.141978292280e-11       2.977730589559e-12      -2.014349208765e-13       0.000000000000e+00       1.748690143088e-15       1.307356543353e-16       5.187797563530e-17 
 1560       5.119441911120e-11       2.980148863244e-12      -2.716076078436e-13       0.000000000000e+00       1.744690114211e-15       1.283458123024e-16       5.183890247745e-17 
 1561       5.097512233036e-11       2.982178345288e-12      -3.419683432468e-13       0.000000000000e+00       1.740701864631e-15       1.259891941509e-16       5.179502736174e-17 
 1562       5.076191239437e-11       2.983816612892e-12      -4.124835383812e-13       0.000000000000e+00       1.736725349033e-15       1.236674017923e-16       5.174647402410e-17 
 1563       5.055480912247e-11       2.985061236585e-12      -4.831194315030e-13       0.000000000000e+00       1.732760521557e-15       1.213820447889e-16       5.169336690303e-17 
 1564       5.035383233906e-11       2.985909780225e-12      -5.538420875528e-13       0.000000000000e+00       1.728807335802e-15       1.191347403661e-16       5.163583114077e-17 
 1565       5.015900187360e-11       2.986359800984e-12      -6.246173978790e-13       0.000000000000e+00       1.724865744821e-15       1.169271134238e-16       5.157399258450e-17 
