# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1306       9.815784588555e-11       3.424528013974e-12      -6.923284379579e-12       1.342952309732e-14       3.271834850262e-15       6.172025935113e-16      -1.012545505098e-16 
 1307       9.833660201329e-11       3.406058545481e-12      -6.968571480102e-12       1.342592433661e-14       3.262980881129e-15       6.185989533221e-16      -1.006992351742e-16 
 1308       9.851876905236e-11       3.387304126575e-12      -7.012225231012e-12       1.342241147534e-14       3.254159913162e-15       6.199656627787e-16      -1.001338335427e-16 
 1309       9.870419047500e-11       3.368273276526e-12      -7.054231537931e-12       1.341898291367e-14       3.245371684584e-15       6.213017757282e-16      -9.955850494574e-17 
 1310       9.889270872870e-11       3.348974571733e-12      -7.094576256345e-12       1.341563703951e-14       3.236615930809e-15       6.226063408933e-16      -9.897340987150e-17 
 1311       9.908416523430e-11       3.329416645827e-12      -7.133245191532e-12       1.341237222844e-14       3.227892384440e-15       6.238784018629e-16      -9.837870996838e-17 
 1312       9.927840038389e-11       3.309608189790e-12      -7.170224098485e-12       1.340918684369e-14       3.219200775255e-15       6.251169970826e-16      -9.777456804723e-17 
 1313       9.947525353890e-11       3.289557952062e-12      -7.205498681846e-12       1.340607923614e-14       3.210540830209e-15       6.263211598457e-16      -9.716114808373e-17 
 1314       9.967456302804e-11       3.269274738655e-12      -7.239054595829e-12       1.340304774428e-14       3.201912273422e-15       6.274899182834e-16      -9.653861522065e-17 
 1315       9.987616614532e-11       3.248767413267e-12      -7.270877444151e-12       1.340009069416e-14       3.193314826173e-15       6.286222953558e-16      -9.590713577020e-17 
 1316       1.000798991481e-10       3.228044897390e-12      -7.300952779956e-12       1.339720639943e-14       3.184748206899e-15       6.297173088423e-16      -9.526687721634e-17 
 1317       1.002855972549e-10       3.207116170422e-12      -7.329266105745e-12       1.339439316123e-14       3.176212131181e-15       6.307739713326e-16      -9.461800821710e-17 
 1318       1.004930946438e-10       3.185990269784e-12      -7.355802873307e-12       1.339164926823e-14       3.167706311745e-15       6.317912902168e-16      -9.396069860688e-17 
 1319       1.007022244499e-10       3.164676291027e-12      -7.380548483637e-12       1.338897299658e-14       3.159230458450e-15       6.327682676765e-16      -9.329511939881e-17 
 1320       1.009128187639e-10       3.143183387943e-12      -7.403488286876e-12       1.338636260989e-14       3.150784278284e-15       6.337039006754e-16      -9.262144278700e-17 
 1321       1.011247086295e-10       3.121520772683e-12      -7.424607582228e-12       1.338381635920e-14       3.142367475359e-15       6.345971809495e-16      -9.193984214892e-17 
 1322       1.013377240421e-10       3.099697715864e-12      -7.443891617895e-12       1.338133248294e-14       3.133979750902e-15       6.354470949984e-16      -9.125049204768e-17 
 1323       1.015516939460e-10       3.077723546680e-12      -7.461325591001e-12       1.337890920695e-14       3.125620803250e-15       6.362526240755e-16      -9.055356823436e-17 
 1324       1.017664462331e-10       3.055607653018e-12      -7.476894647520e-12       1.337654474441e-14       3.117290327845e-15       6.370127441788e-16      -8.984924765034e-17 
 1325       1.019818077406e-10       3.033359481568e-12      -7.490583882204e-12       1.337423729581e-14       3.108988017224e-15       6.377264260415e-16      -8.913770842957e-17 
 1326       1.021976042488e-10       3.010988537934e-12      -7.502378338514e-12       1.337198504899e-14       3.100713561018e-15       6.383926351228e-16      -8.841912990096e-17 
 1327       1.024136604796e-10       2.988504386747e-12      -7.512263008540e-12       1.336978617902e-14       3.092466645941e-15       6.390103315980e-16      -8.769369259063e-17 
 1328       1.026298000940e-10       2.965916651776e-12      -7.520222832939e-12       1.336763884827e-14       3.084246955784e-15       6.395784703501e-16      -8.696157822425e-17 
 1329       1.028458456905e-10       2.943235016043e-12      -7.526242700851e-12       1.336554120630e-14       3.076054171414e-15       6.400960009595e-16      -8.622296972939e-17 
 1330       1.030616188028e-10       2.920469221929e-12      -7.530307449837e-12       1.336349138990e-14       3.067887970760e-15       6.405618676953e-16      -8.547805123777e-17 
 1331       1.032769501628e-10       2.897628731469e-12      -7.532406863630e-12       1.336148748756e-14       3.059748076951e-15       6.409753023943e-16      -8.472698596222e-17 
 1332       1.034917106160e-10       2.874721702914e-12      -7.532550725629e-12       1.335952743265e-14       3.051634403306e-15       6.413367066397e-16      -8.396984955666e-17 
 1333       1.037057805417e-10       2.851756003144e-12      -7.530753930628e-12       1.335760910901e-14       3.043546909923e-15       6.416467792551e-16      -8.320669602865e-17 
 1334       1.039190396175e-10       2.828739546566e-12      -7.527031502263e-12       1.335573038633e-14       3.035485555680e-15       6.419062243055e-16      -8.243757979918e-17 
 1335       1.041313668185e-10       2.805680295194e-12      -7.521398593272e-12       1.335388912007e-14       3.027450298234e-15       6.421157511073e-16      -8.166255570353e-17 
 1336       1.043426404155e-10       2.782586258747e-12      -7.513870485766e-12       1.335208315146e-14       3.019441094018e-15       6.422760742394e-16      -8.088167899203e-17 
 1337       1.045527379738e-10       2.759465494731e-12      -7.504462591488e-12       1.335031030746e-14       3.011457898233e-15       6.423879135532e-16      -8.009500533096e-17 
 1338       1.047615363520e-10       2.736326108532e-12      -7.493190452088e-12       1.334856840076e-14       3.003500664854e-15       6.424519941835e-16      -7.930259080328e-17 
 1339       1.049689117009e-10       2.713176253501e-12      -7.480069739382e-12       1.334685522969e-14       2.995569346619e-15       6.424690465584e-16      -7.850449190954e-17 
 1340       1.051747394616e-10       2.690024131048e-12      -7.465116255619e-12       1.334516857828e-14       2.987663895028e-15       6.424398064103e-16      -7.770076556861e-17 
 1341       1.053788943649e-10       2.666877990728e-12      -7.448345933751e-12       1.334350621614e-14       2.979784260344e-15       6.423650147859e-16      -7.689146911857e-17 
 1342       1.055812504293e-10       2.643746130328e-12      -7.429774837693e-12       1.334186589852e-14       2.971930391582e-15       6.422454180573e-16      -7.607666031752e-17 
 1343       1.057816809604e-10       2.620636895959e-12      -7.409419162597e-12       1.334024536620e-14       2.964102236515e-15       6.420817679318e-16      -7.525639734433e-17 
 1344       1.059800585489e-10       2.597558682145e-12      -7.387295235107e-12       1.333864234553e-14       2.956299741664e-15       6.418748214627e-16      -7.443073879957e-17 
 1345       1.061762550701e-10       2.574519931911e-12      -7.363419513636e-12       1.333705454837e-14       2.948522852299e-15       6.416253410598e-16      -7.359974370623e-17 
 1346       1.063701416816e-10       2.551529136869e-12      -7.337808588625e-12       1.333547967204e-14       2.940771512433e-15       6.413340944998e-16      -7.276347151060e-17 
 1347       1.065615888230e-10       2.528594837313e-12      -7.310479182811e-12       1.333391539935e-14       2.933045664821e-15       6.410018549367e-16      -7.192198208306e-17 
 1348       1.067504662139e-10       2.505725622303e-12      -7.281448151494e-12       1.333235939853e-14       2.925345250956e-15       6.406294009125e-16      -7.107533571894e-17 
 1349       1.069366428528e-10       2.482930129755e-12      -7.250732482802e-12       1.333080932321e-14       2.917670211067e-15       6.402175163672e-16      -7.022359313926e-17 
 1350       1.071199870159e-10       2.460217046531e-12      -7.218349297955e-12       1.332926281238e-14       2.910020484114e-15       6.397669906500e-16      -6.936681549164e-17 
 1351       1.073003662557e-10       2.437595108528e-12      -7.184315851536e-12       1.332771749042e-14       2.902396007788e-15       6.392786185289e-16      -6.850506435106e-17 
 1352       1.074776473998e-10       2.415073100765e-12      -7.148649531753e-12       1.332617096697e-14       2.894796718505e-15       6.387532002020e-16      -6.763840172070e-17 
 1353       1.076516965494e-10       2.392659857474e-12      -7.111367860703e-12       1.332462083702e-14       2.887222551402e-15       6.381915413074e-16      -6.676689003276e-17 
 1354       1.078223790782e-10       2.370364262188e-12      -7.072488494646e-12       1.332306468078e-14       2.879673440341e-15       6.375944529338e-16      -6.589059214929e-17 
 1355       1.079895596309e-10       2.348195247829e-12      -7.032029224261e-12       1.332150006372e-14       2.872149317895e-15       6.369627516312e-16      -6.500957136296e-17 
 1356       1.081531021221e-10       2.326161796798e-12      -6.990007974921e-12       1.331992453652e-14       2.864650115355e-15       6.362972594211e-16      -6.412389139795e-17 
 1357       1.083128697349e-10       2.304272941066e-12      -6.946442806952e-12       1.331833563501e-14       2.857175762722e-15       6.355988038071e-16      -6.323361641072e-17 
 1358       1.084687249194e-10       2.282537762257e-12      -6.901351915903e-12       1.331673088021e-14       2.849726188703e-15       6.348682177853e-16      -6.233881099084e-17 
 1359       1.086205293920e-10       2.260965391744e-12      -6.854753632810e-12       1.331510777824e-14       2.842301320711e-15       6.341063398548e-16      -6.143954016185e-17 
 1360       1.087681441332e-10       2.239565010732e-12      -6.806666424465e-12       1.331346382034e-14       2.834901084862e-15       6.333140140282e-16      -6.053586938198e-17 
 1361       1.089114293872e-10       2.218345850351e-12      -6.757108893676e-12       1.331179648279e-14       2.827525405967e-15       6.324920898421e-16      -5.962786454509e-17 
 1362       1.090502446598e-10       2.197317191743e-12      -6.706099779540e-12       1.331010322693e-14       2.820174207535e-15       6.316414223674e-16      -5.871559198141e-17 
 1363       1.091844487179e-10       2.176488366150e-12      -6.653657957705e-12       1.330838149912e-14       2.812847411769e-15       6.307628722200e-16      -5.779911845838e-17 
 1364       1.093138995875e-10       2.155868755006e-12      -6.599802440635e-12       1.330662873068e-14       2.805544939557e-15       6.298573055710e-16      -5.687851118148e-17 
 1365       1.094384545526e-10       2.135467790022e-12      -6.544552377880e-12       1.330484233791e-14       2.798266710476e-15       6.289255941576e-16      -5.595383779503e-17 
 1366       1.095579701543e-10       2.115294953278e-12      -6.487927056337e-12       1.330301972205e-14       2.791012642787e-15       6.279686152930e-16      -5.502516638302e-17 
 1367       1.096723021887e-10       2.095359777312e-12      -6.429945900522e-12       1.330115826921e-14       2.783782653429e-15       6.269872518772e-16      -5.409256546995e-17 
 1368       1.097813057065e-10       2.075671845205e-12      -6.370628472830e-12       1.329925535039e-14       2.776576658020e-15       6.259823924078e-16      -5.315610402160e-17 
 1369       1.098848350110e-10       2.056240790676e-12      -6.309994473804e-12       1.329730832145e-14       2.769394570852e-15       6.249549309896e-16      -5.221585144591e-17 
 1370       1.099827436571e-10       2.037076298165e-12      -6.248063742401e-12       1.329531452306e-14       2.762236304886e-15       6.239057673458e-16      -5.127187759374e-17 
 1371       1.100749043581e-10       2.018187001013e-12      -6.184857936443e-12       1.329327150134e-14       2.755101773718e-15       6.228356654722e-16      -5.032428554744e-17 
 1372       1.101612689405e-10       1.999577162954e-12      -6.120405593050e-12       1.329117767246e-14       2.747990897486e-15       6.217448279291e-16      -4.937331036742e-17 
 1373       1.102418090261e-10       1.981249961404e-12      -6.054737122711e-12       1.328903166509e-14       2.740903597016e-15       6.206333170297e-16      -4.841922140040e-17 
 1374       1.103164961818e-10       1.963208586181e-12      -5.987883134366e-12       1.328683210033e-14       2.733839791866e-15       6.195011957857e-16      -4.746228959019e-17 
 1375       1.103853019197e-10       1.945456239524e-12      -5.919874435782e-12       1.328457759174e-14       2.726799400315e-15       6.183485279085e-16      -4.650278748060e-17 
 1376       1.104481976966e-10       1.927996136110e-12      -5.850742033924e-12       1.328226674531e-14       2.719782339366e-15       6.171753778108e-16      -4.554098921832e-17 
 1377       1.105051549148e-10       1.910831503075e-12      -5.780517135328e-12       1.327989815943e-14       2.712788524738e-15       6.159818106082e-16      -4.457717055589e-17 
 1378       1.105561449211e-10       1.893965580028e-12      -5.709231146478e-12       1.327747042489e-14       2.705817870870e-15       6.147678921206e-16      -4.361160885457e-17 
 1379       1.106011390075e-10       1.877401619078e-12      -5.636915674173e-12       1.327498212487e-14       2.698870290911e-15       6.135336888733e-16      -4.264458308723e-17 
 1380       1.106401084109e-10       1.861142884844e-12      -5.563602525905e-12       1.327243183492e-14       2.691945696722e-15       6.122792680989e-16      -4.167637384132e-17 
 1381       1.106730243131e-10       1.845192654476e-12      -5.489323710230e-12       1.326981812294e-14       2.685043998870e-15       6.110046977385e-16      -4.070726332174e-17 
 1382       1.106998578407e-10       1.829554217679e-12      -5.414111437142e-12       1.326713954920e-14       2.678165106626e-15       6.097100464434e-16      -3.973753535378e-17 
 1383       1.107205800650e-10       1.814230876724e-12      -5.337998118446e-12       1.326439466627e-14       2.671308927965e-15       6.083953835762e-16      -3.876747538598e-17 
 1384       1.107351620022e-10       1.799225946470e-12      -5.261016368131e-12       1.326158201905e-14       2.664475369558e-15       6.070607792125e-16      -3.779737049310e-17 
 1385       1.107435746133e-10       1.784542754384e-12      -5.183199002742e-12       1.325870014475e-14       2.657664336771e-15       6.057063041422e-16      -3.682750937900e-17 
 1386       1.107457888039e-10       1.770184640557e-12      -5.104579041757e-12       1.325574757285e-14       2.650875733664e-15       6.043320298712e-16      -3.585818237956e-17 
 1387       1.107417754243e-10       1.756154957725e-12      -5.025189707956e-12       1.325272282513e-14       2.644109462987e-15       6.029380286226e-16      -3.488968146557e-17 
 1388       1.107315052695e-10       1.742457071285e-12      -4.945064427794e-12       1.324962441560e-14       2.637365426175e-15       6.015243733383e-16      -3.392230024569e-17 
 1389       1.107149490790e-10       1.729094359315e-12      -4.864236831779e-12       1.324645085056e-14       2.630643523347e-15       6.000911376801e-16      -3.295633396930e-17 
 1390       1.106920775371e-10       1.716070212595e-12      -4.782740754840e-12       1.324320062851e-14       2.623943653305e-15       5.986383960320e-16      -3.199207952946e-17 
 1391       1.106628612722e-10       1.703388034620e-12      -4.700610236703e-12       1.323987224019e-14       2.617265713527e-15       5.971662235005e-16      -3.102983546580e-17 
 1392       1.106272708577e-10       1.691051241623e-12      -4.617879522263e-12       1.323646416853e-14       2.610609600165e-15       5.956746959170e-16      -3.006990196744e-17 
 1393       1.105852768112e-10       1.679063262593e-12      -4.534583061959e-12       1.323297488867e-14       2.603975208046e-15       5.941638898389e-16      -2.911258087587e-17 
 1394       1.105368495949e-10       1.667427539294e-12      -4.450755512142e-12       1.322940286793e-14       2.597362430664e-15       5.926338825509e-16      -2.815817568791e-17 
 1395       1.104819596151e-10       1.656147526280e-12      -4.366431735456e-12       1.322574656577e-14       2.590771160178e-15       5.910847520667e-16      -2.720699155861e-17 
 1396       1.104205772229e-10       1.645226690917e-12      -4.281646801205e-12       1.322200443384e-14       2.584201287414e-15       5.895165771303e-16      -2.625933530410e-17 
 1397       1.103526727135e-10       1.634668513403e-12      -4.196435985728e-12       1.321817491590e-14       2.577652701855e-15       5.879294372175e-16      -2.531551540460e-17 
 1398       1.102782163263e-10       1.624476486782e-12      -4.110834772773e-12       1.321425644784e-14       2.571125291642e-15       5.863234125375e-16      -2.437584200726e-17 
 1399       1.101971782452e-10       1.614654116967e-12      -4.024878853870e-12       1.321024745769e-14       2.564618943572e-15       5.846985840340e-16      -2.344062692909e-17 
 1400       1.101095285982e-10       1.605204922754e-12      -3.938604128701e-12       1.320614636553e-14       2.558133543092e-15       5.830550333871e-16      -2.251018365988e-17 
 1401       1.100152374576e-10       1.596132435848e-12      -3.852046705481e-12       1.320195158355e-14       2.551668974297e-15       5.813928430142e-16      -2.158482736509e-17 
 1402       1.099142748398e-10       1.587440200872e-12      -3.765242901320e-12       1.319766151602e-14       2.545225119930e-15       5.797120960720e-16      -2.066487488880e-17 
 1403       1.098066107053e-10       1.579131775393e-12      -3.678229242606e-12       1.319327455925e-14       2.538801861374e-15       5.780128764577e-16      -1.975064475658e-17 
 1404       1.096922149589e-10       1.571210729938e-12      -3.591042465374e-12       1.318878910159e-14       2.532399078654e-15       5.762952688105e-16      -1.884245717842e-17 
 1405       1.095710574492e-10       1.563680648012e-12      -3.503719515678e-12       1.318420352343e-14       2.526016650430e-15       5.745593585128e-16      -1.794063405165e-17 
 1406       1.094431079691e-10       1.556545126119e-12      -3.416297549967e-12       1.317951619717e-14       2.519654453997e-15       5.728052316921e-16      -1.704549896381e-17 
 1407       1.093083362553e-10       1.549807773778e-12      -3.328813935457e-12       1.317472548722e-14       2.513312365282e-15       5.710329752221e-16      -1.615737719564e-17 
 1408       1.091667119885e-10       1.543472213541e-12      -3.241306250502e-12       1.316982974996e-14       2.506990258837e-15       5.692426767244e-16      -1.527659572390e-17 
 1409       1.090182047934e-10       1.537542081017e-12      -3.153812284971e-12       1.316482733376e-14       2.500688007841e-15       5.674344245697e-16      -1.440348322435e-17 
 1410       1.088627842387e-10       1.532021024882e-12      -3.066370040620e-12       1.315971657895e-14       2.494405484097e-15       5.656083078795e-16      -1.353837007461e-17 
 1411       1.087004358552e-10       1.526911616586e-12      -2.979015550774e-12       1.315449612490e-14       2.488142574988e-15       5.637642884505e-16      -1.268151199957e-17 
 1412       1.085312093737e-10       1.522212067032e-12      -2.891776313916e-12       1.314916583489e-14       2.481899234568e-15       5.619018150736e-16      -1.183286013570e-17 
 1413       1.083551709868e-10       1.517919475903e-12      -2.804677792782e-12       1.314372588080e-14       2.475675432997e-15       5.600202052207e-16      -1.099228858939e-17 
 1414       1.081723873775e-10       1.514030918841e-12      -2.717745589124e-12       1.313817643688e-14       2.469471139627e-15       5.581187727521e-16      -1.015967057653e-17 
 1415       1.079829257196e-10       1.510543447407e-12      -2.631005443945e-12       1.313251767978e-14       2.463286322994e-15       5.561968279111e-16      -9.334878420860e-18 
 1416       1.077868536790e-10       1.507454089033e-12      -2.544483237743e-12       1.312674978854e-14       2.457120950821e-15       5.542536773165e-16      -8.517783552281e-18 
 1417       1.075842394141e-10       1.504759846968e-12      -2.458204990753e-12       1.312087294457e-14       2.450974990012e-15       5.522886239576e-16      -7.708256505143e-18 
 1418       1.073751515775e-10       1.502457700241e-12      -2.372196863192e-12       1.311488733172e-14       2.444848406655e-15       5.503009671872e-16      -6.906166916578e-18 
 1419       1.071596593161e-10       1.500544603607e-12      -2.286485155492e-12       1.310879313619e-14       2.438741166015e-15       5.482900027153e-16      -6.111383524805e-18 
 1420       1.069378322726e-10       1.499017487501e-12      -2.201096308553e-12       1.310259054664e-14       2.432653232538e-15       5.462550226032e-16      -5.323774167439e-18 
 1421       1.067097405864e-10       1.497873257993e-12      -2.116056903974e-12       1.309627975411e-14       2.426584569841e-15       5.441953152572e-16      -4.543205779812e-18 
 1422       1.064754548941e-10       1.497108796739e-12      -2.031393664306e-12       1.308986095206e-14       2.420535140719e-15       5.421101654221e-16      -3.769544393275e-18 
 1423       1.062350463310e-10       1.496720960938e-12      -1.947133453283e-12       1.308333433639e-14       2.414504907136e-15       5.399988541750e-16      -3.002655133519e-18 
 1424       1.059885865316e-10       1.496706583276e-12      -1.863303276070e-12       1.307670010541e-14       2.408493830227e-15       5.378606589191e-16      -2.242402218878e-18 
 1425       1.057361476306e-10       1.497062471891e-12      -1.779930279505e-12       1.306995845987e-14       2.402501870294e-15       5.356948533776e-16      -1.488648958650e-18 
 1426       1.054778022643e-10       1.497785410313e-12      -1.697041752339e-12       1.306310960295e-14       2.396528986807e-15       5.335007075870e-16      -7.412577514044e-19 
 1427       1.052136235707e-10       1.498872157430e-12      -1.614665125477e-12       1.305615374027e-14       2.390575138398e-15       5.312774878914e-16      -9.008329248564e-23 
 1428       1.049436851911e-10       1.500319447430e-12      -1.532827972221e-12       1.304909107992e-14       2.384640282863e-15       5.290244569358e-16       7.349934736362e-19 
 1429       1.046680612708e-10       1.502123989760e-12      -1.451558008514e-12       1.304192183241e-14       2.378724377157e-15       5.267408736598e-16       1.464133263125e-18 
 1430       1.043868264600e-10       1.504282469077e-12      -1.370883093177e-12       1.303464621073e-14       2.372827377394e-15       5.244259932919e-16       2.187470546395e-18 
 1431       1.041000559148e-10       1.506791545202e-12      -1.290831228155e-12       1.302726443031e-14       2.366949238844e-15       5.220790673426e-16       2.905147503838e-18 
 1432       1.038078252982e-10       1.509647853071e-12      -1.211430558757e-12       1.301977670905e-14       2.361089915933e-15       5.196993435984e-16       3.617307236697e-18 
 1433       1.035102107807e-10       1.512848002691e-12      -1.132709373898e-12       1.301218326734e-14       2.355249362238e-15       5.172860661156e-16       4.324093768764e-18 
 1434       1.032072890417e-10       1.516388579089e-12      -1.054696106341e-12       1.300448432802e-14       2.349427530488e-15       5.148384752140e-16       5.025652048056e-18 
 1435       1.028991372701e-10       1.520266142269e-12      -9.774193329394e-13       1.299668011642e-14       2.343624372559e-15       5.123558074705e-16       5.722127948515e-18 
 1436       1.025858331652e-10       1.524477227162e-12      -9.009077748767e-13       1.298877086036e-14       2.337839839478e-15       5.098372957130e-16       6.413668271685e-18 
 1437       1.022674549381e-10       1.529018343580e-12      -8.251902979109e-13       1.298075679014e-14       2.332073881411e-15       5.072821690142e-16       7.100420748409e-18 
 1438       1.019440813120e-10       1.533885976168e-12      -7.502959126150e-13       1.297263813856e-14       2.326326447673e-15       5.046896526850e-16       7.782534040511e-18 
 1439       1.016157915235e-10       1.539076584360e-12      -6.762537746190e-13       1.296441514092e-14       2.320597486717e-15       5.020589682686e-16       8.460157742487e-18 
 1440       1.012826653234e-10       1.544586602328e-12      -6.030931848516e-13       1.295608803502e-14       2.314886946135e-15       4.993893335340e-16       9.133442383190e-18 
 1441       1.009447829779e-10       1.550412438938e-12      -5.308435897826e-13       1.294765706117e-14       2.309194772659e-15       4.966799624700e-16       9.802539427522e-18 
 1442       1.006022252691e-10       1.556550477700e-12      -4.595345816637e-13       1.293912246219e-14       2.303520912153e-15       4.939300652785e-16       1.046760127812e-17 
 1443       1.002550734961e-10       1.562997076723e-12      -3.891958987715e-13       1.293048448343e-14       2.297865309618e-15       4.911388483689e-16       1.112878127703e-17 
 1444       9.990340947627e-11       1.569748568669e-12      -3.198574256483e-13       1.292174337274e-14       2.292227909185e-15       4.883055143511e-16       1.178623370744e-17 
 1445       9.954731554562e-11       1.576801260704e-12      -2.515491933446e-13       1.291289938052e-14       2.286608654114e-15       4.854292620297e-16       1.244011379531e-17 
 1446       9.918687456012e-11       1.584151434450e-12      -1.843013796606e-13       1.290395275970e-14       2.281007486794e-15       4.825092863976e-16       1.309057771108e-17 
 1447       9.882216989648e-11       1.591795345940e-12      -1.181443093880e-13       1.289490376573e-14       2.275424348740e-15       4.795447786298e-16       1.373778257139e-17 
 1448       9.845328545313e-11       1.599729225571e-12      -5.310845455214e-14       1.288575265663e-14       2.269859180591e-15       4.765349260771e-16       1.438188644073e-17 
 1449       9.808030565111e-11       1.607949278056e-12       1.077556534663e-14       1.287649969293e-14       2.264311922107e-15       4.734789122598e-16       1.502304833314e-17 
 1450       9.770331543506e-11       1.616451682377e-12       7.347698309081e-14       1.286714513776e-14       2.258782512168e-15       4.703759168615e-16       1.566142821389e-17 
 1451       9.732240375033e-11       1.625232173708e-12       1.349690326723e-13       1.285768945114e-14       2.253270877275e-15       4.672255763171e-16       1.629714544038e-17 
 1452       9.693767401102e-11       1.634284784670e-12       1.952414423082e-13       1.284813387540e-14       2.247776896909e-15       4.640293706684e-16       1.693015362316e-17 
 1453       9.654923373930e-11       1.643603091299e-12       2.542880668664e-13       1.283847985568e-14       2.242300437820e-15       4.607892506747e-16       1.756036450690e-17 
 1454       9.615719109994e-11       1.653180629845e-12       3.121027501189e-13       1.282872884617e-14       2.236841365487e-15       4.575071785071e-16       1.818768941610e-17 
 1455       9.576165490138e-11       1.663010896709e-12       3.686793247355e-13       1.281888231007e-14       2.231399544118e-15       4.541851277684e-16       1.881203925440e-17 
 1456       9.536273459690e-11       1.673087348369e-12       4.240116122787e-13       1.280894171964e-14       2.225974836647e-15       4.508250835129e-16       1.943332450390e-17 
 1457       9.496054028571e-11       1.683403401308e-12       4.780934231984e-13       1.279890855621e-14       2.220567104731e-15       4.474290422668e-16       2.005145522448e-17 
 1458       9.455518271412e-11       1.693952431945e-12       5.309185568258e-13       1.278878431018e-14       2.215176208749e-15       4.439990120476e-16       2.066634105312e-17 
 1459       9.414677327664e-11       1.704727776565e-12       5.824808013686e-13       1.277857048105e-14       2.209802007799e-15       4.405370123844e-16       2.127789120322e-17 
 1460       9.373542401712e-11       1.715722731245e-12       6.327739339048e-13       1.276826857742e-14       2.204444359691e-15       4.370450743381e-16       2.188601446392e-17 
 1461       9.332124762989e-11       1.726930551785e-12       6.817917203780e-13       1.275788011704e-14       2.199103120954e-15       4.335252405207e-16       2.249061919943e-17 
 1462       9.290435746086e-11       1.738344453637e-12       7.295279155910e-13       1.274740662679e-14       2.193778146821e-15       4.299795651159e-16       2.309161334835e-17 
 1463       9.248486750867e-11       1.749957611836e-12       7.759762632013e-13       1.273684964272e-14       2.188469291239e-15       4.264101138990e-16       2.368890442296e-17 
 1464       9.206289242582e-11       1.761763160925e-12       8.211304957146e-13       1.272621071003e-14       2.183176406858e-15       4.228189642563e-16       2.428239950858e-17 
 1465       9.163854751981e-11       1.773754194886e-12       8.649843344801e-13       1.271549138315e-14       2.177899345030e-15       4.192082052060e-16       2.487200526289e-17 
 1466       9.121194875423e-11       1.785923767072e-12       9.075314896845e-13       1.270469322569e-14       2.172637955809e-15       4.155799374171e-16       2.545762791522e-17 
 1467       9.078321274991e-11       1.798264890131e-12       9.487656603470e-13       1.269381781049e-14       2.167392087946e-15       4.119362732305e-16       2.603917326588e-17 
 1468       9.035245678609e-11       1.810770535939e-12       9.886805343130e-13       1.268286671963e-14       2.162161588888e-15       4.082793366780e-16       2.661654668551e-17 
 1469       8.991979880147e-11       1.823433635528e-12       1.027269788250e-12       1.267184154444e-14       2.156946304773e-15       4.046112635029e-16       2.718965311437e-17 
 1470       8.948535739539e-11       1.836247079016e-12       1.064527087639e-12       1.266074388553e-14       2.151746080432e-15       4.009342011795e-16       2.775839706165e-17 
 1471       8.904925182898e-11       1.849203715532e-12       1.100446086775e-12       1.264957535279e-14       2.146560759381e-15       3.972503089336e-16       2.832268260485e-17 
 1472       8.861160202622e-11       1.862296353152e-12       1.135020428755e-12       1.263833756542e-14       2.141390183821e-15       3.935617577621e-16       2.888241338904e-17 
 1473       8.817252857513e-11       1.875517758821e-12       1.168243745474e-12       1.262703215192e-14       2.136234194638e-15       3.898707304530e-16       2.943749262618e-17 
 1474       8.773215272888e-11       1.888860658289e-12       1.200109657625e-12       1.261566075015e-14       2.131092631395e-15       3.861794216055e-16       2.998782309450e-17 
 1475       8.729059640689e-11       1.902317736033e-12       1.230611774685e-12       1.260422500730e-14       2.125965332334e-15       3.824900376498e-16       3.053330713776e-17 
 1476       8.684798219602e-11       1.915881635192e-12       1.259743694915e-12       1.259272657994e-14       2.120852134371e-15       3.788047968674e-16       3.107384666462e-17 
 1477       8.640443335165e-11       1.929544957495e-12       1.287499005356e-12       1.258116713400e-14       2.115752873095e-15       3.751259294106e-16       3.160934314789e-17 
 1478       8.596007379881e-11       1.943300263187e-12       1.313871281817e-12       1.256954834484e-14       2.110667382763e-15       3.714556773229e-16       3.213969762394e-17 
 1479       8.551502813335e-11       1.957140070960e-12       1.338854088875e-12       1.255787189721e-14       2.105595496300e-15       3.677962945588e-16       3.266481069195e-17 
 1480       8.506942162303e-11       1.971056857884e-12       1.362440979867e-12       1.254613948529e-14       2.100537045296e-15       3.641500470035e-16       3.318458251328e-17 
 1481       8.462338020866e-11       1.985043059334e-12       1.384625496886e-12       1.253435281271e-14       2.095491860002e-15       3.605192124935e-16       3.369891281074e-17 
 1482       8.417703050523e-11       1.999091068918e-12       1.405401170774e-12       1.252251359258e-14       2.090459769329e-15       3.569060808360e-16       3.420770086795e-17 
 1483       8.373049980304e-11       2.013193238410e-12       1.424761521119e-12       1.251062354745e-14       2.085440600844e-15       3.533129538291e-16       3.471084552867e-17 
 1484       8.328391606883e-11       2.027341877675e-12       1.442700056246e-12       1.249868440939e-14       2.080434180769e-15       3.497421452818e-16       3.520824519606e-17 
